# {"t_start": 1569774067.8238258, "env_id": null} 
r,l,t
50,201,1494.187853
60,201,1494.402675
50,201,1494.616953
50,201,1494.882243
50,201,1495.110713
50,201,1495.323601
50,201,1495.542084
60,201,1495.760289
50,201,1495.990556
50,201,1496.213254
50,201,1496.478862
50,201,1496.696546
50,201,1496.94922
60,201,1497.236467
50,201,1497.451401
50,201,1497.67442
60,201,1497.880374
60,201,1498.092213
50,201,1498.315907
60,201,1498.537602
50,201,1498.758182
50,201,1498.975718
50,201,1499.185601
50,201,1499.448769
50,201,1499.673507
50,201,1499.885316
50,201,1500.102153
50,201,1500.324701
50,201,1500.553676
50,201,1500.767971
50,201,1500.974653
50,201,1501.194148
50,201,1501.413864
50,201,1501.632315
50,201,1501.900782
50,201,1502.113714
50,201,1502.328127
50,201,1502.544494
50,201,1502.753371
50,201,1502.971073
50,201,1503.199102
60,201,1503.426698
50,201,1503.658142
50,201,1503.869561
50,201,1504.15292
50,201,1504.367414
50,201,1504.582786
50,201,1504.810129
50,201,1505.029277
50,201,1505.236571
50,201,1505.457465
60,201,1505.675465
50,201,1505.89607
60,201,1506.110516
60,201,1506.367104
50,201,1506.578156
50,201,1506.795678
50,201,1507.015674
50,201,1507.238652
60,201,1507.462548
50,201,1507.668352
50,201,1507.92328
50,201,1508.14172
50,201,1508.346731
50,201,1508.610559
60,201,1508.815559
60,201,1509.015797
50,201,1509.216302
50,201,1509.431428
50,201,1509.651316
50,201,1509.85621
50,201,1510.065908
50,201,1510.279954
50,201,1510.493135
50,201,1510.761615
50,201,1510.981744
50,201,1511.180673
50,201,1511.386136
50,201,1511.593858
50,201,1511.806558
50,201,1512.020699
50,201,1512.230989
50,201,1512.458729
50,201,1512.670854
50,201,1512.905768
60,201,1513.176489
50,201,1513.393367
50,201,1513.638616
50,201,1513.871303
60,201,1514.089321
60,201,1514.307321
50,201,1514.510034
50,201,1514.71649
50,201,1514.919252
50,201,1515.129748
50,201,1515.394554
60,201,1515.607048
60,201,1515.819916
50,201,1516.035437
50,201,1516.25595
50,201,1516.482846
60,201,1516.696378
50,201,1516.916683
50,201,1517.141132
50,201,1517.350393
50,201,1517.618853
50,201,1517.832147
50,201,1518.05156
50,201,1518.2677
50,201,1518.486534
60,201,1518.69775
50,201,1518.915651
50,201,1519.126922
60,201,1519.335098
60,201,1519.567191
50,201,1519.824764
50,201,1520.056934
50,201,1520.287574
50,201,1520.515697
50,201,1520.745053
60,201,1520.965224
50,201,1521.180173
50,201,1521.391726
50,201,1521.602204
50,201,1521.818057
50,201,1522.085117
50,201,1522.296452
50,201,1522.509874
50,201,1522.722109
50,201,1522.935537
50,201,1523.152789
60,201,1523.372538
50,201,1523.583488
60,201,1523.786033
50,201,1524.024646
50,201,1524.263072
50,201,1524.534409
50,201,1524.749162
50,201,1524.971786
50,201,1525.200576
60,201,1525.414644
50,201,1525.617838
50,201,1525.836247
50,201,1526.046218
50,201,1526.259982
60,201,1526.473784
50,201,1526.746888
50,201,1526.963355
60,201,1527.167681
50,201,1527.377333
50,201,1527.596383
50,201,1527.794092
60,201,1527.991582
50,201,1528.205689
60,201,1528.432164
50,201,1528.653317
50,201,1528.920621
60,201,1529.166298
50,201,1529.415266
60,201,1529.629135
60,201,1529.839718
60,201,1530.047966
60,201,1530.260173
50,201,1530.474879
60,201,1530.688086
60,201,1530.898871
60,201,1531.161982
50,201,1531.363845
60,201,1531.576617
60,201,1531.785812
50,201,1532.002851
50,201,1532.213062
60,201,1532.428865
50,201,1532.640226
50,201,1532.849227
50,201,1533.055245
50,201,1533.316866
50,201,1533.528766
50,201,1533.7454
50,201,1533.966379
50,201,1534.191774
50,201,1534.421626
60,201,1534.645064
50,201,1534.860517
60,201,1535.071609
50,201,1535.284285
60,201,1535.575918
50,201,1535.798619
50,201,1536.002773
60,201,1536.224693
50,201,1536.448059
50,201,1536.665022
50,201,1536.903751
50,201,1537.15953
50,201,1537.365276
50,201,1537.563305
50,201,1537.763541
60,201,1538.017251
50,201,1538.23539
50,201,1538.452257
60,201,1538.658913
50,201,1538.879852
50,201,1539.104388
50,201,1539.326823
50,201,1539.571577
60,201,1539.791311
50,201,1540.006149
50,201,1540.28361
50,201,1540.506831
50,201,1540.731266
50,201,1540.941065
60,201,1541.153979
50,201,1541.373976
50,201,1541.619065
50,201,1541.840662
50,201,1542.064332
50,201,1542.283084
50,201,1542.554439
60,201,1542.76852
50,201,1542.977295
50,201,1543.185591
50,201,1543.393796
50,201,1543.598819
60,201,1543.801615
50,201,1544.000799
50,201,1544.210782
50,201,1544.419197
50,201,1544.685049
50,201,1544.891144
50,201,1545.115913
50,201,1545.349647
60,201,1545.568474
50,201,1545.797136
50,201,1546.022779
50,201,1546.229411
50,201,1546.429143
50,201,1546.663632
50,201,1546.96967
50,201,1547.201851
50,201,1547.418864
50,201,1547.632446
50,201,1547.839359
50,201,1548.048556
50,201,1548.275579
60,201,1548.492038
50,201,1548.705681
50,201,1548.913373
50,201,1549.164459
50,201,1549.423892
50,201,1549.650041
50,201,1549.876276
50,201,1550.095838
60,201,1550.339683
60,201,1550.566653
50,201,1550.806166
60,201,1551.052722
60,201,1551.268512
50,201,1551.488025
50,201,1551.797249
50,201,1552.020164
50,201,1552.256059
60,201,1552.465173
50,201,1552.680992
50,201,1552.915966
50,201,1553.149344
50,201,1553.379502
50,201,1553.618501
60,201,1553.842545
60,201,1554.139967
50,201,1554.355896
50,201,1554.580504
50,201,1554.809001
50,201,1555.030203
50,201,1555.272721
50,201,1555.505451
50,201,1555.723694
50,201,1555.937892
50,201,1556.152512
50,201,1556.414479
50,201,1556.621281
50,201,1556.82942
50,201,1557.041199
50,201,1557.254359
50,201,1557.474541
50,201,1557.694678
50,201,1557.942846
60,201,1558.189646
50,201,1558.410701
50,201,1558.670739
50,201,1558.883683
50,201,1559.094871
60,201,1559.304073
60,201,1559.515459
60,201,1559.731057
60,201,1559.943081
50,201,1560.160123
60,201,1560.385842
50,201,1560.602733
50,201,1560.812438
50,201,1561.077912
50,201,1561.302955
50,201,1561.528165
50,201,1561.746663
50,201,1561.963868
50,201,1562.175466
50,201,1562.384159
50,201,1562.598682
50,201,1562.811982
50,201,1563.032949
60,201,1563.303376
50,201,1563.525061
50,201,1563.750278
50,201,1563.966621
50,201,1564.176417
50,201,1564.377152
50,201,1564.580548
60,201,1564.786222
50,201,1564.992983
50,201,1565.195765
50,201,1565.459302
50,201,1565.675189
50,201,1565.880375
50,201,1566.095516
50,201,1566.319613
50,201,1566.532322
50,201,1566.747393
50,201,1566.96481
50,201,1567.174033
50,201,1567.37929
50,201,1567.638357
50,201,1567.8506
50,201,1568.064244
50,201,1568.285791
50,201,1568.501699
50,201,1568.717369
50,201,1568.925809
50,201,1569.132522
50,201,1569.351033
50,201,1569.57933
50,201,1569.84744
50,201,1570.061103
50,201,1570.272381
50,201,1570.48953
50,201,1570.71203
50,201,1570.930721
50,201,1571.153337
50,201,1571.370685
60,201,1571.590663
60,201,1571.807441
60,201,1572.013123
50,201,1572.283769
50,201,1572.511568
60,201,1572.731802
50,201,1572.936359
50,201,1573.152831
50,201,1573.385415
50,201,1573.610296
50,201,1573.837468
60,201,1574.074422
50,201,1574.303857
50,201,1574.581591
50,201,1574.796854
60,201,1575.004572
60,201,1575.21826
50,201,1575.440773
50,201,1575.666303
50,201,1575.881332
50,201,1576.092365
50,201,1576.312103
50,201,1576.528947
60,201,1576.802809
60,201,1577.033839
60,201,1577.253465
60,201,1577.468531
50,201,1577.680589
50,201,1577.899066
60,201,1578.119736
50,201,1578.334421
50,201,1578.550548
60,201,1578.754934
50,201,1579.023738
50,201,1579.240704
50,201,1579.448165
50,201,1579.651416
50,201,1579.880302
60,201,1580.102323
50,201,1580.310437
50,201,1580.534108
50,201,1580.756157
50,201,1580.97494
50,201,1581.248682
50,201,1581.458345
50,201,1581.662926
50,201,1581.872258
60,201,1582.086317
50,201,1582.332534
50,201,1582.594817
50,201,1582.829382
50,201,1583.04168
60,201,1583.256433
50,201,1583.513249
50,201,1583.71882
50,201,1583.922311
50,201,1584.124609
50,201,1584.336428
60,201,1584.551579
50,201,1584.769086
60,201,1584.992556
50,201,1585.221147
50,201,1585.449956
50,201,1585.660774
50,201,1585.924972
50,201,1586.149378
60,201,1586.361351
50,201,1586.61234
50,201,1586.833762
60,201,1587.049576
60,201,1587.271075
50,201,1587.487337
60,201,1587.709225
60,201,1587.925608
50,201,1588.216071
50,201,1588.43984
50,201,1588.669975
50,201,1588.881297
50,201,1589.0934
50,201,1589.305285
50,201,1589.514198
60,201,1589.719573
50,201,1589.922346
60,201,1590.12729
50,201,1590.379646
50,201,1590.582403
50,201,1590.789592
60,201,1590.993967
50,201,1591.192104
60,201,1591.402956
50,201,1591.621306
50,201,1591.845969
50,201,1592.063377
50,201,1592.283717
50,201,1592.567447
50,201,1592.784906
50,201,1592.993283
60,201,1593.193723
50,201,1593.398103
50,201,1593.613069
50,201,1593.82605
50,201,1594.04034
50,201,1594.254466
50,201,1594.474928
50,201,1594.742221
60,201,1594.957387
50,201,1595.174737
60,201,1595.397567
50,201,1595.614979
50,201,1595.825816
50,201,1596.034624
50,201,1596.251382
50,201,1596.471361
40,201,1596.683115
50,201,1596.896632
50,201,1597.169325
50,201,1597.37925
50,201,1597.598097
50,201,1597.806915
50,201,1598.025315
60,201,1598.25905
60,201,1598.472591
50,201,1598.722033
50,201,1598.936316
50,201,1599.150762
50,201,1599.408823
50,201,1599.632505
50,201,1599.850254
50,201,1600.070706
50,201,1600.290838
50,201,1600.509187
50,201,1600.731584
50,201,1600.947141
50,201,1601.169287
50,201,1601.383389
50,201,1601.656299
50,201,1601.878552
50,201,1602.090311
50,201,1602.317181
50,201,1602.562355
50,201,1602.804224
60,201,1603.027345
50,201,1603.243884
50,201,1603.448655
50,201,1603.675524
60,201,1603.93645
50,201,1604.156436
50,201,1604.373495
50,201,1604.57793
50,201,1604.780339
50,201,1604.993631
50,201,1605.208713
60,201,1605.426815
50,201,1605.637324
50,201,1605.848391
50,201,1606.1068
60,201,1606.328846
50,201,1606.546628
50,201,1606.764543
50,201,1606.974815
60,201,1607.19164
50,201,1607.406818
50,201,1607.630215
60,201,1607.866805
50,201,1608.080997
50,201,1608.305404
50,201,1608.565108
50,201,1608.781721
50,201,1608.991954
50,201,1609.20113
50,201,1609.432245
50,201,1609.664184
50,201,1609.891814
60,201,1610.115746
60,201,1610.343795
50,201,1610.577787
50,201,1610.845648
60,201,1611.055978
50,201,1611.264994
60,201,1611.481744
50,201,1611.695069
50,201,1611.915991
50,201,1612.128658
50,201,1612.344399
50,201,1612.568933
50,201,1612.789057
50,201,1613.056705
50,201,1613.277407
50,201,1613.527208
50,201,1613.735176
50,201,1613.947759
50,201,1614.170203
50,201,1614.389578
50,201,1614.61228
50,201,1614.836251
50,201,1615.054078
50,201,1615.324838
60,201,1615.539476
50,201,1615.754453
50,201,1615.962575
60,201,1616.175853
50,201,1616.392581
50,201,1616.613393
50,201,1616.829322
50,201,1617.044737
50,201,1617.264254
50,201,1617.533478
50,201,1617.74346
50,201,1617.940776
60,201,1618.137694
50,201,1618.342229
50,201,1618.559069
50,201,1618.774302
50,201,1618.989815
50,201,1619.219783
50,201,1619.448145
50,201,1619.720218
50,201,1619.928318
50,201,1620.144073
50,201,1620.364567
50,201,1620.576089
50,201,1620.796594
50,201,1621.013245
50,201,1621.230583
50,201,1621.442839
50,201,1621.646478
50,201,1621.859199
60,201,1622.116768
50,201,1622.321465
50,201,1622.540494
50,201,1622.750626
60,201,1622.960545
50,201,1623.177146
50,201,1623.405424
50,201,1623.628287
60,201,1623.837891
50,201,1624.062603
50,201,1624.33894
50,201,1624.561303
50,201,1624.776447
50,201,1624.995732
60,201,1625.214977
60,201,1625.43567
50,201,1625.651805
50,201,1625.863335
50,201,1626.07447
50,201,1626.293308
50,201,1626.566493
50,201,1626.796989
50,201,1627.015813
50,201,1627.224819
50,201,1627.430045
60,201,1627.637618
50,201,1627.858062
50,201,1628.069931
50,201,1628.275429
50,201,1628.479143
50,201,1628.744307
50,201,1628.973635
50,201,1629.213087
50,201,1629.425427
60,201,1629.62812
50,201,1629.831998
60,201,1630.035916
60,201,1630.252425
50,201,1630.466786
50,201,1630.676006
50,201,1630.92494
50,201,1631.130359
50,201,1631.339116
50,201,1631.54582
50,201,1631.756703
60,201,1631.962276
50,201,1632.167226
60,201,1632.373907
50,201,1632.582559
60,201,1632.785461
50,201,1632.995398
50,201,1633.260087
50,201,1633.470787
50,201,1633.688272
50,201,1633.907775
60,201,1634.124925
60,201,1634.337474
50,201,1634.545338
50,201,1634.761779
50,201,1634.973046
60,201,1635.184333
60,201,1635.436069
50,201,1635.644153
50,201,1635.886257
50,201,1636.109287
50,201,1636.331026
50,201,1636.56948
50,201,1636.786766
50,201,1637.012486
50,201,1637.238573
60,201,1637.458491
50,201,1637.727235
50,201,1637.951065
50,201,1638.166428
50,201,1638.382766
60,201,1638.5996
50,201,1638.80943
50,201,1639.023592
50,201,1639.236031
50,201,1639.440425
50,201,1639.65538
50,201,1639.907429
50,201,1640.118138
60,201,1640.325308
50,201,1640.5346
60,201,1640.737113
50,201,1640.946279
50,201,1641.153429
50,201,1641.360974
50,201,1641.587595
60,201,1641.795901
60,201,1642.05934
60,201,1642.268142
50,201,1642.475623
50,201,1642.697436
50,201,1642.916802
50,201,1643.135229
50,201,1643.34807
50,201,1643.570877
50,201,1643.79411
60,201,1643.999323
50,201,1644.207242
60,201,1644.465027
60,201,1644.678882
60,201,1644.885325
50,201,1645.110422
50,201,1645.318963
60,201,1645.52231
60,201,1645.739486
50,201,1645.953881
50,201,1646.173982
50,201,1646.382906
60,201,1646.643394
60,201,1646.855729
50,201,1647.067067
60,201,1647.275554
50,201,1647.483502
50,201,1647.68843
60,201,1647.892438
50,201,1648.094966
50,201,1648.298643
50,201,1648.504088
50,201,1648.759209
60,201,1648.964717
60,201,1649.172115
50,201,1649.384918
50,201,1649.60385
50,201,1649.820517
60,201,1650.03985
50,201,1650.249005
50,201,1650.477356
50,201,1650.705094
50,201,1650.983393
60,201,1651.20435
50,201,1651.41218
50,201,1651.62463
60,201,1651.835132
50,201,1652.051348
60,201,1652.267235
50,201,1652.486738
50,201,1652.706972
50,201,1652.924538
50,201,1653.178849
60,201,1653.385241
50,201,1653.598837
50,201,1653.819026
60,201,1654.027048
50,201,1654.25908
50,201,1654.486476
60,201,1654.700768
50,201,1654.913276
60,201,1655.120716
50,201,1655.331001
50,201,1655.606863
50,201,1655.821358
60,201,1656.034747
50,201,1656.249485
50,201,1656.464795
50,201,1656.682593
50,201,1656.893322
50,201,1657.120166
50,201,1657.343368
60,201,1657.56231
50,201,1657.841879
50,201,1658.072572
50,201,1658.302149
50,201,1658.531341
50,201,1658.749312
60,201,1658.968872
50,201,1659.191729
50,201,1659.416442
50,201,1659.644729
50,201,1659.873334
60,201,1660.146329
50,201,1660.370557
50,201,1660.601547
50,201,1660.829057
50,201,1661.058492
50,201,1661.267228
50,201,1661.480444
50,201,1661.696772
50,201,1661.933282
50,201,1662.131843
50,201,1662.391514
50,201,1662.61952
60,201,1662.847863
50,201,1663.066121
60,201,1663.285297
50,201,1663.503964
60,201,1663.71294
50,201,1663.921854
50,201,1664.136764
50,201,1664.347276
50,201,1664.608307
50,201,1664.819734
50,201,1665.033631
50,201,1665.258291
60,201,1665.47298
60,201,1665.68544
60,201,1665.910218
50,201,1666.117326
50,201,1666.323989
50,201,1666.53062
50,201,1666.78591
50,201,1666.996751
50,201,1667.211506
60,201,1667.422435
50,201,1667.646712
50,201,1667.859343
50,201,1668.069671
60,201,1668.286253
50,201,1668.508601
50,201,1668.722434
60,201,1668.936777
50,201,1669.236835
50,201,1669.464683
50,201,1669.690349
60,201,1669.904601
50,201,1670.101199
50,201,1670.312301
50,201,1670.528357
50,201,1670.738484
50,201,1670.962795
60,201,1671.185421
50,201,1671.465895
60,201,1671.674239
50,201,1671.883046
50,201,1672.102759
60,201,1672.330418
50,201,1672.530427
50,201,1672.74045
50,201,1672.958898
50,201,1673.180199
50,201,1673.395242
50,201,1673.66337
50,201,1673.87425
50,201,1674.086738
50,201,1674.300878
50,201,1674.509506
50,201,1674.727175
50,201,1674.942767
60,201,1675.147499
50,201,1675.360794
50,201,1675.573287
50,201,1675.841368
50,201,1676.05831
50,201,1676.282068
50,201,1676.505636
50,201,1676.730196
50,201,1676.955457
50,201,1677.16329
60,201,1677.375048
50,201,1677.588502
60,201,1677.799207
50,201,1678.066807
50,201,1678.289296
50,201,1678.533448
50,201,1678.746441
50,201,1678.960144
50,201,1679.17766
50,201,1679.395567
50,201,1679.611835
50,201,1679.830346
50,201,1680.048579
50,201,1680.259403
50,201,1680.510302
50,201,1680.712422
60,201,1680.931067
50,201,1681.148579
50,201,1681.365485
50,201,1681.575511
50,201,1681.791983
50,201,1682.008853
60,201,1682.237745
60,201,1682.454448
50,201,1682.727397
50,201,1682.950015
50,201,1683.170836
60,201,1683.392799
60,201,1683.615633
50,201,1683.825305
50,201,1684.035275
50,201,1684.242588
50,201,1684.456945
50,201,1684.674947
60,201,1684.930181
50,201,1685.143652
50,201,1685.362559
50,201,1685.571189
50,201,1685.784799
60,201,1685.999435
50,201,1686.209607
40,201,1686.418268
50,201,1686.628848
50,201,1686.839886
60,201,1687.100202
60,201,1687.327972
60,201,1687.55189
60,201,1687.76322
50,201,1687.981493
50,201,1688.200983
50,201,1688.42437
50,201,1688.634614
50,201,1688.845907
60,201,1689.053502
50,201,1689.320669
50,201,1689.534728
50,201,1689.750333
50,201,1689.961477
50,201,1690.17622
50,201,1690.393954
60,201,1690.613763
60,201,1690.828772
50,201,1691.046357
50,201,1691.259467
50,201,1691.471883
50,201,1691.739849
50,201,1691.957583
50,201,1692.178958
50,201,1692.400253
50,201,1692.620202
60,201,1692.830827
50,201,1693.055099
50,201,1693.264659
50,201,1693.482343
50,201,1693.703307
50,201,1693.979961
50,201,1694.19938
50,201,1694.406871
50,201,1694.614145
50,201,1694.831369
60,201,1695.047788
50,201,1695.257336
50,201,1695.466484
50,201,1695.685932
50,201,1695.888754
50,201,1696.143558
50,201,1696.346706
50,201,1696.559253
60,201,1696.775558
50,201,1696.981183
60,201,1697.190423
50,201,1697.400279
50,201,1697.627052
50,201,1697.842197
50,201,1698.057066
50,201,1698.318208
50,201,1698.528244
60,201,1698.746762
50,201,1698.965025
50,201,1699.184187
50,201,1699.391281
50,201,1699.59502
50,201,1699.797266
50,201,1699.999758
60,201,1700.208982
50,201,1700.491878
50,201,1700.706445
50,201,1700.928221
60,201,1701.13666
50,201,1701.343197
50,201,1701.549346
50,201,1701.754608
50,201,1701.961932
50,201,1702.164864
50,201,1702.378133
50,201,1702.642626
50,201,1702.853279
50,201,1703.059366
50,201,1703.277844
50,201,1703.482703
60,201,1703.698521
50,201,1703.903914
50,201,1704.12648
60,201,1704.341782
50,201,1704.561446
60,201,1704.783806
50,201,1705.055422
50,201,1705.271118
50,201,1705.4826
50,201,1705.697673
50,201,1705.912995
50,201,1706.136571
50,201,1706.361759
50,201,1706.56356
50,201,1706.772252
50,201,1706.98353
50,201,1707.242964
50,201,1707.445167
50,201,1707.645015
50,201,1707.848832
50,201,1708.049645
50,201,1708.252597
60,201,1708.464963
50,201,1708.670342
50,201,1708.890219
60,201,1709.09341
50,201,1709.3633
50,201,1709.583568
50,201,1709.805843
50,201,1710.025826
50,201,1710.240132
50,201,1710.44828
50,201,1710.689121
50,201,1710.945087
50,201,1711.154156
50,201,1711.360018
50,201,1711.628606
50,201,1711.846644
50,201,1712.065352
50,201,1712.290469
50,201,1712.511101
50,201,1712.723067
50,201,1712.931543
60,201,1713.159267
50,201,1713.36407
50,201,1713.58941
50,201,1713.862825
60,201,1714.084233
50,201,1714.304283
60,201,1714.517119
50,201,1714.734091
60,201,1714.952734
50,201,1715.165174
50,201,1715.383868
50,201,1715.60897
50,201,1715.81784
50,201,1716.04241
50,201,1716.306203
50,201,1716.527887
50,201,1716.748979
50,201,1716.971433
50,201,1717.215551
50,201,1717.430587
50,201,1717.638532
50,201,1717.861425
50,201,1718.078955
50,201,1718.285649
60,201,1718.552028
60,201,1718.765287
50,201,1718.972975
50,201,1719.186368
60,201,1719.399833
50,201,1719.616279
60,201,1719.839917
50,201,1720.06841
50,201,1720.2906
50,201,1720.504834
60,201,1720.753906
50,201,1720.952613
50,201,1721.167837
50,201,1721.391664
60,201,1721.615919
50,201,1721.844552
50,201,1722.065064
50,201,1722.294252
50,201,1722.515694
50,201,1722.740731
50,201,1723.004685
50,201,1723.219786
50,201,1723.438075
50,201,1723.65919
50,201,1723.873573
60,201,1724.085401
60,201,1724.298899
60,201,1724.50942
50,201,1724.728431
50,201,1724.944414
50,201,1725.245329
50,201,1725.457921
50,201,1725.687692
60,201,1725.912946
60,201,1726.127515
50,201,1726.349023
50,201,1726.566843
50,201,1726.791759
50,201,1727.01158
50,201,1727.225515
60,201,1727.44632
50,201,1727.714347
50,201,1727.925412
50,201,1728.150749
50,201,1728.366883
50,201,1728.591746
60,201,1728.82604
50,201,1729.045341
50,201,1729.257209
50,201,1729.472261
50,201,1729.691549
50,201,1729.968059
50,201,1730.177492
50,201,1730.391348
60,201,1730.607523
50,201,1730.817236
50,201,1731.027171
60,201,1731.24375
60,201,1731.468272
60,201,1731.697393
50,201,1731.932168
60,201,1732.205152
50,201,1732.419415
60,201,1732.636198
50,201,1732.851464
50,201,1733.071018
50,201,1733.303064
50,201,1733.528979
50,201,1733.741098
60,201,1733.958043
60,201,1734.175502
50,201,1734.440645
60,201,1734.66265
50,201,1734.878325
50,201,1735.112538
50,201,1735.328741
50,201,1735.552214
50,201,1735.765475
50,201,1735.998378
50,201,1736.221414
50,201,1736.449718
50,201,1736.777047
50,201,1737.018844
60,201,1737.228816
50,201,1737.443452
50,201,1737.655282
50,201,1737.874051
50,201,1738.091959
50,201,1738.300129
50,201,1738.521161
50,201,1738.719326
50,201,1738.927703
60,201,1739.195665
60,201,1739.406767
50,201,1739.618966
50,201,1739.851782
50,201,1740.065528
50,201,1740.281123
50,201,1740.488403
60,201,1740.70479
50,201,1740.923763
50,201,1741.150843
50,201,1741.427292
50,201,1741.63714
50,201,1741.863102
50,201,1742.082184
60,201,1742.312467
60,201,1742.524074
50,201,1742.738848
50,201,1742.957251
50,201,1743.175217
50,201,1743.390154
50,201,1743.647203
50,201,1743.858313
60,201,1744.067804
50,201,1744.289261
60,201,1744.506848
50,201,1744.714358
50,201,1744.9354
50,201,1745.164888
50,201,1745.371438
50,201,1745.582654
50,201,1745.843181
50,201,1746.050606
60,201,1746.273214
50,201,1746.493039
50,201,1746.716111
50,201,1746.937333
50,201,1747.157629
50,201,1747.362229
60,201,1747.567007
50,201,1747.77687
50,201,1748.053057
50,201,1748.277098
60,201,1748.496905
60,201,1748.717577
50,201,1748.935483
50,201,1749.15229
50,201,1749.372063
60,201,1749.584156
50,201,1749.801111
50,201,1750.016986
50,201,1750.268962
50,201,1750.486764
50,201,1750.700295
50,201,1750.929388
50,201,1751.147098
60,201,1751.366155
60,201,1751.576982
60,201,1751.803689
50,201,1752.025451
60,201,1752.245198
50,201,1752.459291
50,201,1752.730869
50,201,1752.952147
50,201,1753.167473
50,201,1753.372888
50,201,1753.57927
50,201,1753.787554
60,201,1754.003196
50,201,1754.219264
60,201,1754.42892
50,201,1754.649071
60,201,1754.916181
50,201,1755.133906
60,201,1755.353092
50,201,1755.570574
50,201,1755.779253
50,201,1755.979644
50,201,1756.184043
50,201,1756.395132
60,201,1756.624767
60,201,1756.841688
50,201,1757.111383
50,201,1757.319718
50,201,1757.546003
50,201,1757.76519
50,201,1757.979395
60,201,1758.19047
50,201,1758.398134
50,201,1758.626744
50,201,1758.856525
60,201,1759.067274
50,201,1759.358144
60,201,1759.565666
60,201,1759.775571
50,201,1760.000328
50,201,1760.228035
50,201,1760.444417
50,201,1760.665184
60,201,1760.882365
60,201,1761.101571
60,201,1761.323623
50,201,1761.587715
50,201,1761.800198
50,201,1762.019877
50,201,1762.227846
50,201,1762.440941
60,201,1762.65118
50,201,1762.856227
50,201,1763.06801
60,201,1763.291665
50,201,1763.506157
50,201,1763.726572
60,201,1764.012062
50,201,1764.222197
50,201,1764.429493
50,201,1764.641949
50,201,1764.850091
60,201,1765.062768
60,201,1765.275519
50,201,1765.492531
50,201,1765.705785
50,201,1765.92248
50,201,1766.192417
50,201,1766.403795
50,201,1766.616081
50,201,1766.833199
50,201,1767.057652
50,201,1767.282929
60,201,1767.503739
50,201,1767.721143
50,201,1767.941395
60,201,1768.157526
50,201,1768.42536
50,201,1768.649804
50,201,1768.859416
50,201,1769.081498
50,201,1769.29636
50,201,1769.500268
50,201,1769.71408
50,201,1769.926245
60,201,1770.131633
50,201,1770.338928
50,201,1770.589045
50,201,1770.79726
50,201,1771.020967
50,201,1771.251244
50,201,1771.463064
50,201,1771.685143
50,201,1771.892723
50,201,1772.113782
60,201,1772.332448
60,201,1772.543128
50,201,1772.823833
50,201,1773.029392
60,201,1773.247085
60,201,1773.458018
50,201,1773.661145
50,201,1773.87442
60,201,1774.088612
50,201,1774.304794
60,201,1774.529382
50,201,1774.746657
60,201,1774.965499
60,201,1775.243098
50,201,1775.461609
50,201,1775.67058
50,201,1775.880011
50,201,1776.091182
60,201,1776.296458
60,201,1776.508809
60,201,1776.726577
60,201,1776.940853
50,201,1777.151623
50,201,1777.422023
50,201,1777.647657
50,201,1777.871115
50,201,1778.087457
50,201,1778.313041
50,201,1778.540987
60,201,1778.75537
50,201,1778.977991
50,201,1779.188291
50,201,1779.417151
50,201,1779.69849
60,201,1779.923887
50,201,1780.152037
50,201,1780.366501
50,201,1780.59548
50,201,1780.817909
50,201,1781.032506
50,201,1781.238619
50,201,1781.442939
50,201,1781.669492
50,201,1781.921133
50,201,1782.12733
50,201,1782.338634
60,201,1782.563196
50,201,1782.783567
60,201,1783.034273
50,201,1783.294355
50,201,1783.531216
60,201,1783.752008
50,201,1783.966863
50,201,1784.231103
50,201,1784.460602
50,201,1784.675906
50,201,1784.886334
50,201,1785.098573
50,201,1785.305903
50,201,1785.517901
60,201,1785.732759
50,201,1785.96008
50,201,1786.176584
50,201,1786.446146
50,201,1786.669965
50,201,1786.890811
60,201,1787.109483
60,201,1787.316575
50,201,1787.527605
50,201,1787.73504
50,201,1787.941288
50,201,1788.146257
50,201,1788.357451
50,201,1788.57673
50,201,1788.839363
50,201,1789.053072
50,201,1789.277339
60,201,1789.511938
50,201,1789.731776
50,201,1789.950553
50,201,1790.173049
50,201,1790.395594
60,201,1790.612479
50,201,1790.827552
50,201,1791.086232
50,201,1791.300838
50,201,1791.509033
50,201,1791.721394
50,201,1791.931958
60,201,1792.146755
50,201,1792.35916
50,201,1792.58467
50,201,1792.812994
50,201,1793.043904
50,201,1793.323013
50,201,1793.54896
50,201,1793.768649
50,201,1793.987213
50,201,1794.211635
50,201,1794.421097
50,201,1794.633861
50,201,1794.847153
50,201,1795.067917
60,201,1795.288704
50,201,1795.564698
50,201,1795.780138
60,201,1796.002689
50,201,1796.221202
50,201,1796.434874
60,201,1796.645786
50,201,1796.856179
50,201,1797.063033
50,201,1797.26806
50,201,1797.481709
50,201,1797.742241
50,201,1797.96866
50,201,1798.190742
50,201,1798.414119
50,201,1798.628071
60,201,1798.844831
50,201,1799.065134
50,201,1799.272189
50,201,1799.483352
60,201,1799.689296
50,201,1799.899453
50,201,1800.17009
50,201,1800.386624
50,201,1800.624803
60,201,1800.851471
50,201,1801.065765
50,201,1801.278278
50,201,1801.491079
50,201,1801.710117
50,201,1801.934822
60,201,1802.14343
50,201,1802.416818
50,201,1802.633937
50,201,1802.839375
60,201,1803.049563
50,201,1803.273278
50,201,1803.493353
60,201,1803.709456
