eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
201.0,49.8,875,1.7511198e-05,0.0,0.22654416,-0.00012562251,6.924277,0.39469635486602783,190,389120,433.45654395699967,389120
201.0,50.1,883,0.00020508382,0.0,0.20804796,8.3326086e-05,8.3022785,0.3190308213233948,200,409600,456.5543528070011,409600
201.0,50.0,879,0.00037692132,0.00012207031,0.23600118,-0.00031218235,7.834425,0.3360391855239868,210,430080,479.43286036300196,430080
201.0,50.7,904,0.0003548562,0.0,0.1877923,-0.00051908917,7.856107,0.34020233154296875,220,450560,502.463652901999,450560
201.0,50.1,891,0.0003839891,0.00012207031,0.19440371,-0.0007674732,8.506787,0.3048970699310303,230,471040,525.1751927570003,471040
201.0,50.7,899,6.870148e-05,0.0,0.2201237,-0.0002983231,7.2404823,0.3148379921913147,240,491520,548.1905087660016,491520
201.0,50.7,868,0.00046517118,0.0007324219,0.20574057,-0.0007009987,8.938722,0.27158480882644653,250,512000,571.3152119600018,512000
201.0,51.7,883,0.00030173286,0.00390625,0.18338606,-0.0009985049,8.424326,0.2896761894226074,260,532480,594.0001752489989,532480
201.0,50.4,903,0.00053033023,0.0073242188,0.26982749,-0.0012738158,10.127291,0.23922431468963623,270,552960,616.504594754002,552960
201.0,50.9,920,0.00056111324,0.00012207031,0.2930814,-0.00019202211,8.331646,0.29867154359817505,280,573440,639.4112166019986,573440
201.0,50.6,911,0.00061048986,0.008911133,0.27603012,-0.0005005986,8.619702,0.3077588677406311,290,593920,662.1328026160008,593920
201.0,51.1,871,0.00044840176,0.004272461,0.2501516,-0.0014418833,9.080528,0.2322143316268921,300,614400,684.8615493940015,614400
201.0,51.2,920,0.00023410337,0.0010986328,0.2609447,-0.0011552586,8.378015,0.27039527893066406,310,634880,707.8015095039991,634880
201.0,51.3,897,5.5120323e-05,0.0,0.24424475,-5.323965e-05,8.84905,0.2637202739715576,320,655360,730.263623417999,655360
201.0,51.3,912,0.00017134848,0.0,0.27579883,0.00037422875,8.493063,0.3028199076652527,330,675840,752.8600990900013,675840
201.0,50.9,893,0.00014633995,0.0,0.22879751,-0.00041179504,8.548412,0.2897799611091614,340,696320,775.1309903129986,696320
201.0,51.4,872,0.00059955404,0.005493164,0.29908004,-0.00061089126,8.444078,0.3219834566116333,350,716800,797.5298641539994,716800
201.0,50.7,904,0.00018755018,0.0,0.30951825,-0.0010241545,9.827503,0.2547473907470703,360,737280,820.0513718869988,737280
201.0,50.7,922,0.0002758752,0.0,0.34685147,0.00019615315,8.822304,0.2606409192085266,370,757760,842.830197921001,757760
201.0,51.4,884,0.00022098125,0.00012207031,0.20654781,-0.00016606017,7.084234,0.3120524287223816,380,778240,865.4462591480005,778240
201.0,51.7,907,0.00017547337,0.0013427734,0.17955106,-0.0005159767,8.561457,0.28890830278396606,390,798720,888.3823117860011,798720
201.0,51.8,896,0.00025076463,0.004638672,0.16174121,0.00021004106,9.1088,0.2673035264015198,400,819200,911.0628372610008,819200
201.0,51.6,942,1.3383985e-05,0.0,0.12859012,-0.0001221913,9.218162,0.24895918369293213,410,839680,933.433246689001,839680
201.0,52.2,922,3.781606e-06,0.0,0.06640574,-2.2932363e-05,8.437206,0.26940691471099854,420,860160,955.6113901940007,860160
201.0,51.8,905,9.489351e-05,0.00012207031,0.10639912,-0.00069696945,8.516441,0.2819048762321472,430,880640,978.266981875,880640
201.0,51.6,890,3.8743685e-05,0.0,0.093733035,-0.0002607631,9.279414,0.24638348817825317,440,901120,1001.0756478399999,901120
201.0,51.7,930,1.0818503e-05,0.0,0.09559921,-1.432409e-05,8.234319,0.2804102897644043,450,921600,1023.3623838790008,921600
201.0,51.4,888,0.00012003826,0.0014648438,0.12288201,-0.000488807,9.744867,0.22911310195922852,460,942080,1045.9428164370001,942080
201.0,51.9,934,0.00012818795,0.0,0.118466325,-0.00018426965,8.7904215,0.26515471935272217,470,962560,1068.1613320600009,962560
201.0,52.4,917,0.00013138837,0.0,0.1277036,-0.00057469273,7.2933917,0.3053072690963745,480,983040,1090.8242792769997,983040
201.0,51.8,911,8.713791e-05,0.0,0.15984829,-0.0003469509,10.232951,0.20276039838790894,490,1003520,1113.311439137,1003520
201.0,52.0,920,5.2855496e-05,0.0,0.15841715,-0.00040158324,9.283132,0.2270076870918274,500,1024000,1136.0117228820018,1024000
201.0,51.7,928,0.000105706196,0.0,0.18085065,0.00012379498,8.657461,0.27967506647109985,510,1044480,1158.3653509040014,1044480
201.0,52.1,921,0.00013884921,0.0031738281,0.09727133,-1.7563754e-05,9.842564,0.23401504755020142,520,1064960,1180.6441403669996,1064960
201.0,51.1,901,0.00018847581,0.0029296875,0.16401666,-0.00066457683,9.26692,0.26136136054992676,530,1085440,1203.2315208069995,1085440
201.0,51.4,898,9.459231e-05,0.0,0.14577453,-0.00030500154,7.998674,0.3132328391075134,540,1105920,1225.5896726960018,1105920
201.0,51.4,890,8.753229e-06,0.0,0.14711618,-0.00017509174,9.813229,0.21765387058258057,550,1126400,1248.172812025001,1126400
201.0,51.5,917,0.0019393315,0.026733398,0.20547354,-0.0010261957,8.986117,0.2613961696624756,560,1146880,1270.4494129369996,1146880
201.0,52.3,914,2.6325528e-05,0.0,0.09380941,-0.00027166543,9.055007,0.25778496265411377,570,1167360,1292.8706896219992,1167360
201.0,52.6,926,2.6619899e-05,0.0,0.08556654,-0.00015924824,7.7795696,0.28446757793426514,580,1187840,1315.5141713349985,1187840
201.0,51.6,899,9.877679e-06,0.0,0.09354743,2.2042761e-05,8.595438,0.282928466796875,590,1208320,1338.227114923,1208320
201.0,52.5,911,6.0482733e-05,0.0008544922,0.055582106,-0.00041891917,7.660936,0.2901047468185425,600,1228800,1360.8803745719997,1228800
201.0,51.8,921,6.181876e-05,0.0007324219,0.052079186,-0.00039612612,8.084736,0.3044736385345459,610,1249280,1383.5940101529995,1249280
201.0,51.9,893,1.0548577e-05,0.0,0.042262625,-3.261288e-05,7.782302,0.29921281337738037,620,1269760,1406.4686407100016,1269760
201.0,52.4,908,1.7017419e-05,0.0,0.031328812,-0.00020857254,9.269511,0.22577959299087524,630,1290240,1428.891565725,1290240
201.0,51.7,918,6.5076365e-06,0.0,0.050095934,-0.00020307022,7.7126155,0.2778802514076233,640,1310720,1451.3254835379994,1310720
201.0,52.0,908,0.00014055104,0.0031738281,0.06980865,-0.00039519795,9.76721,0.24226117134094238,650,1331200,1473.7502514119988,1331200
201.0,52.2,855,0.0003403883,0.0063476562,0.082767315,-0.00050709216,8.945482,0.26577311754226685,660,1351680,1496.3747884149998,1351680
201.0,51.9,912,5.397933e-05,0.0,0.13878156,-0.00012297183,7.478843,0.3243876099586487,670,1372160,1518.9376893219996,1372160
201.0,52.7,883,9.572075e-05,0.002319336,0.0900308,-0.000576071,9.477818,0.22980552911758423,680,1392640,1541.6425411050004,1392640
201.0,51.8,931,4.054847e-05,0.0,0.13289124,8.914486e-05,8.392197,0.2929898500442505,690,1413120,1564.5259992909996,1413120
201.0,52.3,883,0.0003309639,0.0053710938,0.19776149,-0.0008138396,7.2989273,0.28857189416885376,700,1433600,1587.2454530249997,1433600
201.0,51.6,883,0.0002477857,0.0031738281,0.13105784,-0.00024091639,9.00491,0.23246794939041138,710,1454080,1609.8646864900002,1454080
201.0,51.6,947,7.692957e-05,0.0008544922,0.0659191,-0.0006922428,8.61381,0.25990402698516846,720,1474560,1632.258588880999,1474560
201.0,53.1,914,2.0975649e-05,0.00012207031,0.06527149,-5.754878e-05,8.486818,0.26310843229293823,730,1495040,1654.5678529260003,1495040
201.0,52.0,905,9.820259e-06,0.0,0.073385864,3.0116702e-05,9.029703,0.22301912307739258,740,1515520,1677.2295309770016,1515520
201.0,51.9,926,0.000102328726,0.0021972656,0.08051069,-0.00030791358,8.516451,0.2737569808959961,750,1536000,1699.6330815399997,1536000
201.0,51.6,896,1.6973214e-05,0.0,0.094005026,-0.00025231217,8.262147,0.2889564633369446,760,1556480,1722.1242122969998,1556480
201.0,52.4,917,9.769792e-06,0.0,0.050043013,-6.089543e-05,8.849811,0.24857544898986816,770,1576960,1744.938399939001,1576960
201.0,52.9,899,1.9713127e-05,0.0,0.049201567,-0.00027661637,8.781295,0.2661559581756592,780,1597440,1767.4949880150016,1597440
201.0,52.3,894,2.0923597e-05,0.0,0.0776342,2.3165863e-05,9.172919,0.233997642993927,790,1617920,1790.1380722870017,1617920
201.0,51.6,867,7.5358206e-05,0.00048828125,0.15693186,-0.0003079181,9.306339,0.2139415740966797,800,1638400,1812.889773291001,1638400
201.0,51.8,865,0.00019912173,0.0,0.17309818,-0.0008405162,10.630197,0.18733400106430054,810,1658880,1835.780189117002,1658880
201.0,52.5,824,6.2184365e-05,0.0,0.1442933,3.654709e-05,9.750086,0.22116082906723022,820,1679360,1859.1390373210015,1679360
201.0,52.2,879,1.6865544e-05,0.0,0.15551125,-4.066959e-05,8.389226,0.2743126153945923,830,1699840,1882.2635142180006,1699840
201.0,52.0,900,0.00020512295,0.00036621094,0.19814192,-0.00077688944,7.0935016,0.31290048360824585,840,1720320,1905.2416700350004,1720320
201.0,51.8,885,0.00025164784,0.005493164,0.09989296,-0.00024407162,8.799146,0.2578809857368469,850,1740800,1928.1637460999991,1740800
201.0,51.7,900,2.3214963e-05,0.0,0.11069217,-3.0019786e-05,7.9605727,0.27455782890319824,860,1761280,1950.9900349960008,1761280
201.0,51.8,909,0.000112095506,0.00048828125,0.064839035,-0.0003896071,8.924011,0.2640831470489502,870,1781760,1973.7852323180014,1781760
201.0,52.7,912,7.322619e-06,0.0,0.08208993,-0.00012816838,9.13859,0.24829095602035522,880,1802240,1996.505488529001,1802240
201.0,51.9,908,8.715018e-05,0.00024414062,0.07128334,-0.00032813672,8.977772,0.2297372817993164,890,1822720,2019.5557698869998,1822720
201.0,51.9,930,6.063724e-05,0.00024414062,0.09102416,-0.0004143892,9.1204195,0.20736652612686157,900,1843200,2042.0548374680002,1843200
201.0,52.4,913,0.00013651373,0.0032958984,0.092574395,-0.0007182256,10.599093,0.19083744287490845,910,1863680,2064.7048164820008,1863680
201.0,51.9,918,0.0002075891,0.0030517578,0.074084476,-0.00070024515,8.989797,0.250732421875,920,1884160,2087.110312345001,1884160
201.0,52.5,903,1.13431015e-05,0.00012207031,0.03603149,-0.00023479224,8.221354,0.288593053817749,930,1904640,2110.2778214850005,1904640
201.0,51.9,908,6.6887105e-06,0.0,0.04372164,-0.0003161034,8.577506,0.23562324047088623,940,1925120,2133.554785069002,1925120
201.0,52.2,916,1.8472975e-06,0.0,0.034686428,-2.3739529e-05,7.807257,0.2688169479370117,950,1945600,2155.7357017370014,1945600
201.0,52.3,934,7.772081e-05,0.0010986328,0.05768209,-6.923845e-05,7.990767,0.27937352657318115,960,1966080,2178.335336158001,1966080
201.0,52.7,904,9.3253024e-05,0.001953125,0.058840245,-0.00046657113,7.663888,0.2729039788246155,970,1986560,2200.741119885999,1986560
201.0,52.1,908,4.2048912e-05,0.0,0.1719161,-9.672274e-05,9.63359,0.22219330072402954,980,2007040,2223.650249508999,2007040
201.0,51.5,899,0.00032245604,0.0041503906,0.1030834,-0.0006491176,9.670425,0.2349766492843628,990,2027520,2246.1889390840006,2027520
201.0,51.9,879,0.00013221253,0.0007324219,0.0825983,-0.00047067303,10.540419,0.18555819988250732,1000,2048000,2269.249805907999,2048000
201.0,52.4,920,0.00034192807,0.0056152344,0.0572952,-0.0006032508,8.590925,0.2671393156051636,1010,2068480,2292.0086914150015,2068480
201.0,52.4,933,8.797293e-06,0.0,0.052191764,8.425236e-05,7.2347775,0.26702946424484253,1020,2088960,2314.5411855659986,2088960
201.0,52.0,920,3.7765265e-05,0.00036621094,0.07172813,-0.00032944902,7.728938,0.2880473732948303,1030,2109440,2336.8793849879985,2109440
201.0,51.9,934,0.00091451826,0.013549805,0.14382485,-0.0008791635,8.352732,0.2642011046409607,1040,2129920,2359.069821240999,2129920
201.0,52.4,908,0.00010511026,0.0021972656,0.10902605,-7.2464085e-05,8.505398,0.27749520540237427,1050,2150400,2381.5022586589985,2150400
201.0,51.9,909,3.9515104e-05,0.00048828125,0.0825476,-0.00024034927,8.648436,0.2630734443664551,1060,2170880,2403.9102917540004,2170880
201.0,52.4,898,0.00023345287,0.0026855469,0.095844544,-0.0007039419,8.928729,0.2280430793762207,1070,2191360,2426.406947980002,2191360
201.0,51.7,912,3.0218636e-05,0.00012207031,0.052957978,-0.00011509596,9.453213,0.23462164402008057,1080,2211840,2449.193922811999,2211840
201.0,51.9,898,4.033083e-06,0.0,0.046501692,6.9939284e-05,8.947069,0.2656806707382202,1090,2232320,2472.0003490890012,2232320
201.0,52.1,911,0.000114953014,0.0026855469,0.0722748,-0.00026093324,8.851555,0.2711097002029419,1100,2252800,2494.8282922920007,2252800
201.0,52.3,918,1.3615624e-05,0.0,0.056847677,-0.00015213997,8.666268,0.25986719131469727,1110,2273280,2517.364860807,2273280
201.0,52.1,912,4.02578e-05,0.00024414062,0.051528096,-0.00021745227,9.136564,0.245131254196167,1120,2293760,2539.789373847001,2293760
201.0,51.7,880,6.858797e-05,0.00012207031,0.07319379,-0.0002052969,8.738292,0.25480884313583374,1130,2314240,2562.433941809999,2314240
201.0,52.5,883,3.7127364e-05,0.00012207031,0.07755889,-0.0003827177,9.12461,0.22610634565353394,1140,2334720,2584.9795392769993,2334720
201.0,52.1,910,6.394483e-05,0.00024414062,0.050114058,3.1401287e-06,9.450348,0.23763638734817505,1150,2355200,2607.8716691260015,2355200
201.0,52.3,891,3.1169388e-06,0.0,0.04687749,-1.9295738e-05,7.7680445,0.2865484952926636,1160,2375680,2630.7698309199986,2375680
201.0,51.7,869,9.216266e-06,0.0,0.031380873,2.0355496e-05,9.31082,0.24278032779693604,1170,2396160,2653.5795283020016,2396160
201.0,52.9,856,1.7524326e-05,0.0,0.050178632,-0.00011098523,7.345315,0.24934452772140503,1180,2416640,2676.552818201999,2416640
201.0,53.0,906,7.470913e-05,0.001953125,0.07571145,-0.00044081997,7.3935585,0.29305458068847656,1190,2437120,2699.089594322999,2437120
201.0,52.2,884,3.724728e-05,0.0007324219,0.09328953,-0.00035506766,6.97169,0.27203017473220825,1200,2457600,2722.121539612999,2457600
201.0,52.1,896,0.00022205898,0.0045166016,0.07881506,-0.00026671437,9.523138,0.2435823678970337,1210,2478080,2744.7450629449995,2478080
201.0,51.6,893,4.836661e-06,0.0,0.043645408,-7.179775e-05,9.336854,0.23967963457107544,1220,2498560,2767.4703573469997,2498560
201.0,51.9,942,2.007088e-05,0.0,0.052490447,-0.00012085718,8.369202,0.2761204242706299,1230,2519040,2790.238573462,2519040
201.0,51.5,887,1.682636e-05,0.0,0.06821041,-0.00016057235,8.654885,0.259557843208313,1240,2539520,2813.0035970999998,2539520
201.0,52.3,865,1.7254632e-05,0.0,0.05510076,-0.00015602137,8.153721,0.2826344966888428,1250,2560000,2836.6377510730017,2560000
201.0,51.7,855,8.781826e-06,0.0,0.054387584,-2.6922295e-05,8.666141,0.2581615447998047,1260,2580480,2859.8783745869987,2580480
201.0,52.6,836,0.0003708229,0.009521484,0.13483354,-0.00045522492,9.233269,0.23995435237884521,1270,2600960,2884.1446220360012,2600960
201.0,51.2,914,0.0005198124,0.010009766,0.20668977,-0.0007500398,8.923003,0.242171049118042,1280,2621440,2907.5142894380006,2621440
201.0,52.0,871,0.00015318059,0.0007324219,0.14599548,-0.0005809971,8.683603,0.2729097008705139,1290,2641920,2930.5407796129984,2641920
201.0,52.4,891,0.0007101475,0.008300781,0.1583173,-0.00052992953,9.0956745,0.23853319883346558,1300,2662400,2953.784026617999,2662400
201.0,52.5,900,0.00033304433,0.0075683594,0.15226544,-0.0007556378,9.513236,0.22991204261779785,1310,2682880,2976.7007638079995,2682880
201.0,53.2,882,0.00012741185,0.00012207031,0.120601766,0.00010784078,7.008835,0.32487237453460693,1320,2703360,2999.567616837001,2703360
201.0,51.7,904,0.00015661838,0.0026855469,0.110717565,-0.0003731708,9.375685,0.23038089275360107,1330,2723840,3022.481647288001,2723840
201.0,52.3,919,1.1618107e-05,0.0,0.079729214,-8.796771e-05,8.839964,0.2488875389099121,1340,2744320,3045.2339473030006,2744320
201.0,51.9,912,2.8177194e-05,0.0,0.08247135,6.231207e-05,8.652567,0.276627779006958,1350,2764800,3068.101586535002,2764800
201.0,52.1,905,6.027363e-05,0.0,0.13219403,-9.645242e-06,10.12318,0.2261052131652832,1360,2785280,3090.7585382139987,2785280
201.0,51.9,865,1.01541855e-05,0.0,0.082194164,-1.2195989e-05,9.611258,0.22911524772644043,1370,2805760,3113.670820577001,2805760
201.0,52.1,889,6.1293226e-06,0.0,0.03889609,6.3477084e-05,8.479114,0.2765994668006897,1380,2826240,3136.4702642150005,2826240
201.0,52.9,910,5.4627853e-05,0.0015869141,0.037045047,-1.1699798e-05,7.9757032,0.2943548560142517,1390,2846720,3158.9076668080015,2846720
201.0,53.2,915,8.267802e-06,0.0,0.032135837,-7.534327e-05,9.64912,0.22665315866470337,1400,2867200,3181.4155009259994,2867200
201.0,51.9,890,8.4130187e-07,0.0,0.03633164,-1.8961437e-06,9.995737,0.21479356288909912,1410,2887680,3204.1825018630007,2887680
201.0,51.7,888,5.2814056e-07,0.0,0.028752146,-2.2726454e-06,9.361307,0.22638297080993652,1420,2908160,3226.939424977001,2908160
201.0,52.0,931,8.869844e-07,0.0,0.02051439,-0.00010743464,8.165002,0.2699073553085327,1430,2928640,3249.335041230999,2928640
201.0,51.5,902,1.7773134e-05,0.0,0.03646786,-0.00026179393,9.206414,0.25148165225982666,1440,2949120,3272.0651614980015,2949120
201.0,52.4,924,9.702679e-06,0.0,0.040112164,-0.00013937075,7.7539716,0.3147085905075073,1450,2969600,3295.013509671,2969600
201.0,52.8,902,3.4132234e-05,0.00061035156,0.034469344,-0.00035911432,9.110498,0.25242936611175537,1460,2990080,3317.570367884,2990080
201.0,52.2,911,3.037923e-05,0.0,0.056278057,-0.0002188735,9.682718,0.23051267862319946,1470,3010560,3340.3816442140014,3010560
201.0,52.8,916,1.1579212e-05,0.0,0.052539572,2.1831045e-05,8.726234,0.2562272548675537,1480,3031040,3363.083197030999,3031040
201.0,51.6,924,1.7474704e-05,0.0,0.047309898,-0.00026115333,9.098657,0.2541216015815735,1490,3051520,3385.8435296339994,3051520
201.0,52.1,891,9.679349e-05,0.0,0.10530914,-0.00031370614,7.584828,0.29294925928115845,1500,3072000,3408.6543852940013,3072000
201.0,52.1,884,8.847929e-06,0.0,0.14760432,-7.193943e-06,8.980466,0.26504218578338623,1510,3092480,3431.3742743389994,3092480
201.0,51.6,898,0.00036273611,0.0041503906,0.15039286,-0.0005675801,9.232133,0.27147603034973145,1520,3112960,3453.8890953810005,3112960
201.0,52.5,899,0.00015032486,0.0018310547,0.088654146,-0.0004276047,9.399125,0.23131299018859863,1530,3133440,3476.731032873002,3133440
201.0,52.0,907,4.315998e-05,0.00061035156,0.055155437,-0.00045031766,8.356602,0.2611842155456543,1540,3153920,3499.3872164599998,3153920
201.0,51.4,890,0.00015389522,0.0030517578,0.09999102,-0.00058265484,8.557462,0.2738989591598511,1550,3174400,3522.1476384060006,3174400
201.0,52.5,933,0.0006237547,0.0073242188,0.12597072,-0.00026272883,8.19862,0.22634994983673096,1560,3194880,3544.726846769001,3194880
201.0,52.1,889,0.00020577609,0.002319336,0.14341217,-0.00018674601,9.038269,0.26396000385284424,1570,3215360,3567.4004602370005,3215360
201.0,52.0,902,0.0017554667,0.022949219,0.29451492,-0.0015462846,9.020987,0.2558515667915344,1580,3235840,3589.9851236169998,3235840
201.0,51.3,920,8.0611775e-05,0.0,0.30016714,-3.9288483e-05,8.397795,0.28383129835128784,1590,3256320,3612.438485802999,3256320
201.0,51.3,914,0.00014129929,0.0,0.32990646,0.00013498127,7.391332,0.33576685190200806,1600,3276800,3634.993620608002,3276800
201.0,52.0,922,3.9229715e-05,0.0,0.17560244,-0.00030495564,9.312326,0.23525750637054443,1610,3297280,3657.5710066680003,3297280
201.0,52.1,910,7.135258e-05,0.0,0.19472168,-0.00048837677,9.298623,0.2786140441894531,1620,3317760,3680.3130603179998,3317760
201.0,51.6,894,5.2485782e-05,0.0,0.10750088,0.00011868926,9.751603,0.21303820610046387,1630,3338240,3703.0425004339995,3338240
201.0,52.3,904,4.747834e-05,0.0,0.10121311,-0.00030841015,8.327072,0.24815469980239868,1640,3358720,3725.895851604,3358720
201.0,51.6,894,4.1752883e-05,0.0,0.08423789,-0.00010758336,9.258347,0.2722049355506897,1650,3379200,3748.631094605,3379200
201.0,52.1,929,0.00025266997,0.0021972656,0.10757443,-0.0007368692,8.254471,0.28047043085098267,1660,3399680,3771.5227920379984,3399680
201.0,51.4,872,6.741026e-05,0.0,0.14045316,-0.00043788558,8.444414,0.2779337763786316,1670,3420160,3794.356805312,3420160
201.0,52.1,908,4.9406357e-05,0.00012207031,0.12271844,-0.00039449098,9.295868,0.2653648853302002,1680,3440640,3816.613830369999,3440640
201.0,52.1,905,0.000116820105,0.0,0.17448069,3.7794234e-06,6.8879666,0.2998231053352356,1690,3461120,3839.274931344,3461120
201.0,51.4,923,0.00016564435,0.003540039,0.14279568,-0.00083252497,9.484781,0.22369539737701416,1700,3481600,3861.9259561559993,3481600
201.0,51.9,921,0.00071244536,0.014282227,0.17619991,-0.0014136747,9.319574,0.22535991668701172,1710,3502080,3884.611235403001,3502080
201.0,51.9,906,0.00040327208,0.0030517578,0.2835654,-0.0008174431,9.398286,0.24599498510360718,1720,3522560,3907.2105407339986,3522560
201.0,51.8,895,5.2421696e-05,0.0,0.22996806,-0.00011499241,9.015064,0.28174376487731934,1730,3543040,3929.867953828001,3543040
201.0,51.6,909,0.00084028475,0.009277344,0.35533008,-0.002329732,8.990096,0.2811427116394043,1740,3563520,3952.463000275002,3563520
201.0,51.8,898,0.00073171634,0.0034179688,0.3570809,-0.00039139125,8.515622,0.28313201665878296,1750,3584000,3975.2302313990003,3584000
201.0,51.4,922,8.1916194e-05,0.00024414062,0.35361478,-0.00045451504,9.259445,0.23063182830810547,1760,3604480,3997.8612215370013,3604480
201.0,51.4,916,0.0014862086,0.012451172,0.4041616,-0.0014806453,8.393301,0.2927875518798828,1770,3624960,4020.778952216002,3624960
201.0,50.6,909,0.000104401275,0.0,0.40832004,-0.00025354445,8.786882,0.2877352833747864,1780,3645440,4043.685085126999,3645440
201.0,50.3,919,0.00013448509,0.0,0.37365738,-0.000340349,8.09174,0.31974709033966064,1790,3665920,4066.279399498002,3665920
201.0,51.3,910,0.00016156757,0.0,0.40691897,-0.0002608032,8.190637,0.30178302526474,1800,3686400,4089.310279821002,3686400
201.0,51.8,919,0.00012909432,0.0,0.34544012,-0.00041476396,9.411944,0.21982139348983765,1810,3706880,4112.172008517999,3706880
201.0,52.1,914,0.00040546645,0.0017089844,0.21963705,-0.00010366336,10.21625,0.21754467487335205,1820,3727360,4134.8843780319985,3727360
201.0,51.6,894,0.00019949113,0.00036621094,0.19328141,-0.00034935944,8.937131,0.23521369695663452,1830,3747840,4157.658607584999,3747840
201.0,51.6,908,0.0004727668,0.0078125,0.13606709,-0.0019040396,8.623226,0.25650280714035034,1840,3768320,4180.602251389999,3768320
201.0,52.8,912,6.5596796e-05,0.0,0.09666827,-0.000104743696,6.9876766,0.3054029941558838,1850,3788800,4202.739435375999,3788800
201.0,52.4,889,5.8574435e-05,0.0009765625,0.08944341,-4.404226e-05,7.6097593,0.2659345269203186,1860,3809280,4225.3808776900005,3809280
201.0,52.1,903,4.1797237e-05,0.00036621094,0.07124753,-0.00040872715,9.594749,0.22805821895599365,1870,3829760,4247.961091993002,3829760
201.0,52.3,886,2.0527967e-05,0.0,0.0809763,-8.821141e-05,7.320115,0.2712319493293762,1880,3850240,4271.338829484001,3850240
201.0,52.5,888,4.5887897e-05,0.0,0.06457094,-0.00019900507,8.131848,0.24375784397125244,1890,3870720,4294.214744408,3870720
201.0,52.5,854,0.00025726753,0.0024414062,0.046238974,-0.0008014023,8.3809,0.26696306467056274,1900,3891200,4317.3065331379985,3891200
201.0,51.9,844,4.042715e-05,0.0007324219,0.056545466,-8.973526e-05,9.1285,0.2742903232574463,1910,3911680,4340.3292162120015,3911680
201.0,51.6,911,1.313731e-05,0.0,0.05121558,-7.0875336e-05,9.122038,0.25261783599853516,1920,3932160,4363.545672512999,3932160
201.0,52.8,915,0.00015113741,0.0015869141,0.0652311,-6.833757e-05,9.053772,0.2390272617340088,1930,3952640,4386.114746709001,3952640
201.0,52.2,918,0.0001519195,0.0036621094,0.07261217,-0.00037333483,9.171566,0.22877061367034912,1940,3973120,4408.763857949001,3973120
201.0,52.0,914,5.9324742e-05,0.0007324219,0.107228324,-0.00023211623,7.701125,0.2933821678161621,1950,3993600,4431.558908378,3993600
201.0,52.0,909,3.8806313e-05,0.00024414062,0.1014489,-8.9957204e-05,9.031337,0.24862509965896606,1960,4014080,4454.404006143999,4014080
