# {"t_start": 1569812051.8522682, "env_id": null} 
r,l,t
0,201,578.330775
0,201,578.544801
0,201,578.774602
0,201,578.994562
0,201,579.221686
0,201,579.45294
0,201,579.728909
0,201,579.956884
0,201,580.182088
0,201,580.401065
0,201,580.627422
0,201,580.854447
0,201,581.080385
0,201,581.309628
0,201,581.530081
0,201,581.750531
0,201,582.013362
0,201,582.234636
0,201,582.449272
0,201,582.66491
0,201,582.884397
0,201,583.114152
0,201,583.348541
0,201,583.569258
0,201,583.800223
0,201,584.021317
0,201,584.244588
0,201,584.507265
0,201,584.722001
0,201,584.944427
0,201,585.161669
0,201,585.378578
0,201,585.596079
0,201,585.816022
0,201,586.039802
0,201,586.262659
0,201,586.490665
0,201,586.766598
0,201,586.983562
0,201,587.219986
0,201,587.463436
0,201,587.684474
0,201,587.91121
0,201,588.131273
0,201,588.352142
0,201,588.578488
0,201,588.797518
0,201,589.058384
0,201,589.27474
0,201,589.491424
0,201,589.732844
0,201,589.964147
0,201,590.19218
0,201,590.420633
0,201,590.640661
0,201,590.859
0,201,591.083468
0,201,591.36547
0,201,591.590639
0,201,591.815445
0,201,592.048342
0,201,592.275686
0,201,592.5148
0,201,592.750356
0,201,592.979744
0,201,593.210251
0,201,593.437161
0,201,593.710316
0,201,593.965981
0,201,594.222352
0,201,594.449166
0,201,594.663819
0,201,594.877994
0,201,595.092593
0,201,595.304985
0,201,595.517174
0,201,595.732413
0,201,595.999686
0,201,596.228676
0,201,596.446654
0,201,596.672136
0,201,596.93981
0,201,597.150757
0,201,597.358332
0,201,597.577274
0,201,597.832274
0,201,598.035438
0,201,598.236799
0,201,598.489926
0,201,598.693836
0,201,598.908227
0,201,599.127754
0,201,599.355197
0,201,599.580637
0,201,599.808189
0,201,600.021425
0,201,600.238872
0,201,600.469105
0,201,600.731601
0,201,600.93952
0,201,601.137099
0,201,601.342381
0,201,601.55422
0,201,601.760122
0,201,601.966517
0,201,602.180655
0,201,602.396751
0,201,602.623304
0,201,602.93589
0,201,603.171795
0,201,603.401204
0,201,603.661574
0,201,603.872036
0,201,604.097491
0,201,604.320931
0,201,604.556022
0,201,604.806156
0,201,605.063518
0,201,605.342767
0,201,605.585218
0,201,605.802288
0,201,606.027993
0,201,606.248134
0,201,606.471408
0,201,606.699319
0,201,606.92354
0,201,607.150239
0,201,607.373251
0,201,607.659834
0,201,607.876858
0,201,608.09514
0,201,608.313724
0,201,608.540375
0,201,608.769526
0,201,608.985423
0,201,609.197096
0,201,609.410736
0,201,609.626462
0,201,609.858114
0,201,610.140887
0,201,610.375194
0,201,610.609377
0,201,610.839845
0,201,611.056939
0,201,611.2852
0,201,611.511319
0,201,611.74851
0,201,611.97538
0,201,612.202594
0,201,612.462871
0,201,612.692812
0,201,612.907454
0,201,613.120012
0,201,613.338402
0,201,613.559829
0,201,613.781083
0,201,614.00075
0,201,614.226892
0,201,614.453423
0,201,614.726955
0,201,614.954491
0,201,615.172393
0,201,615.383119
0,201,615.594491
0,201,615.827388
0,201,616.049199
0,201,616.27538
0,201,616.495458
0,201,616.717822
0,201,616.979213
0,201,617.189097
0,201,617.407079
0,201,617.630197
0,201,617.851278
0,201,618.096511
0,201,618.311243
0,201,618.544883
0,201,618.775834
0,201,619.00794
0,201,619.280956
0,201,619.509122
0,201,619.749465
0,201,619.976608
0,201,620.201297
0,201,620.424007
0,201,620.654627
0,201,620.883742
0,201,621.099717
0,201,621.325145
0,201,621.55606
0,201,621.827531
0,201,622.054351
0,201,622.288604
0,201,622.514508
0,201,622.739635
0,201,622.958464
0,201,623.18659
0,201,623.409823
0,201,623.618002
0,201,623.838286
0,201,624.108047
0,201,624.334213
0,201,624.547144
0,201,624.757988
0,201,624.969304
0,201,625.190997
0,201,625.411569
0,201,625.626266
0,201,625.840684
0,201,626.061378
0,201,626.328414
0,201,626.553397
0,201,626.767267
0,201,626.991117
0,201,627.218957
0,201,627.417912
0,201,627.621207
0,201,627.832781
0,201,628.047943
0,201,628.276959
0,201,628.547693
0,201,628.767395
0,201,628.98873
0,201,629.21134
0,201,629.429802
0,201,629.624617
0,201,629.83769
0,201,630.053116
0,201,630.280807
0,201,630.515661
0,201,630.780252
0,201,631.03918
0,201,631.271616
0,201,631.485066
0,201,631.706461
0,201,631.93549
0,201,632.199389
0,201,632.430897
0,201,632.661631
0,201,632.894444
0,201,633.166024
0,201,633.37769
0,201,633.595487
0,201,633.809188
0,201,634.016078
0,201,634.224669
0,201,634.436544
0,201,634.636854
0,201,634.852449
0,201,635.072921
0,201,635.295269
0,201,635.560998
0,201,635.78146
0,201,635.996625
0,201,636.205639
0,201,636.420036
0,201,636.629808
0,201,636.833116
0,201,637.047288
0,201,637.251945
0,201,637.455115
0,201,637.720506
0,201,637.936288
0,201,638.149745
0,201,638.37098
0,201,638.582494
0,201,638.796471
0,201,639.012649
0,201,639.220438
0,201,639.424838
0,201,639.637013
0,201,639.909908
0,201,640.124896
0,201,640.336799
0,201,640.544648
0,201,640.757819
0,201,640.999976
0,201,641.230705
0,201,641.448126
0,201,641.66424
0,201,641.883325
0,201,642.148667
0,201,642.36253
0,201,642.588997
0,201,642.826129
0,201,643.051076
0,201,643.298407
0,201,643.51051
0,201,643.726763
0,201,643.941998
0,201,644.167595
0,201,644.436106
0,201,644.650958
0,201,644.871716
0,201,645.08794
0,201,645.297316
0,201,645.516776
0,201,645.731303
0,201,645.944012
0,201,646.160515
0,201,646.387075
0,201,646.612292
0,201,646.875508
0,201,647.09378
0,201,647.313373
0,201,647.536644
0,201,647.7608
0,201,647.979171
0,201,648.188943
0,201,648.4073
0,201,648.62322
0,201,648.857409
0,201,649.12994
0,201,649.343127
0,201,649.559591
0,201,649.76783
0,201,649.980234
0,201,650.226632
0,201,650.4549
0,201,650.669246
0,201,650.882361
0,201,651.092796
0,201,651.372503
0,201,651.595358
0,201,651.803207
0,201,652.035763
0,201,652.268358
0,201,652.493302
0,201,652.704292
0,201,652.910463
0,201,653.115418
0,201,653.323101
0,201,653.577252
0,201,653.808903
0,201,654.058733
0,201,654.279601
0,201,654.50908
0,201,654.723279
0,201,654.933752
0,201,655.147635
0,201,655.359636
0,201,655.586295
0,201,655.851009
0,201,656.067822
0,201,656.28491
0,201,656.508703
0,201,656.725482
0,201,656.945498
0,201,657.16737
0,201,657.379593
0,201,657.599052
0,201,657.808787
0,201,658.022732
0,201,658.280066
0,201,658.482179
0,201,658.68802
0,201,658.905678
0,201,659.130078
0,201,659.351889
0,201,659.577833
0,201,659.792239
0,201,660.015051
0,201,660.22695
0,201,660.496027
0,201,660.713282
0,201,660.922973
0,201,661.134806
0,201,661.354563
0,201,661.562764
0,201,661.770857
0,201,661.974194
0,201,662.178322
0,201,662.39688
0,201,662.663276
0,201,662.872442
0,201,663.085
0,201,663.298604
0,201,663.516061
0,201,663.730842
0,201,663.941047
0,201,664.166175
0,201,664.364177
0,201,664.5713
0,201,664.822749
0,201,665.026217
0,201,665.24084
0,201,665.462598
0,201,665.676843
0,201,665.888336
0,201,666.135946
0,201,666.352039
0,201,666.568005
0,201,666.784559
0,201,667.051583
0,201,667.267958
0,201,667.472728
0,201,667.715202
0,201,667.951386
0,201,668.171126
0,201,668.389274
0,201,668.606319
0,201,668.816331
0,201,669.040711
0,201,669.252969
0,201,669.51591
0,201,669.728611
0,201,669.942611
0,201,670.142325
0,201,670.351691
0,201,670.555403
0,201,670.775682
0,201,670.989594
0,201,671.193721
0,201,671.405728
0,201,671.666426
0,201,671.873504
0,201,672.099219
0,201,672.320077
0,201,672.527105
0,201,672.735513
0,201,672.939618
0,201,673.148328
0,201,673.357518
0,201,673.573765
0,201,673.833031
0,201,674.043357
0,201,674.261428
0,201,674.493325
0,201,674.71125
0,201,674.920725
0,201,675.131122
0,201,675.342429
0,201,675.54939
0,201,675.760373
0,201,676.028985
0,201,676.247878
0,201,676.472249
0,201,676.686827
0,201,676.89344
0,201,677.111454
0,201,677.315042
0,201,677.521971
0,201,677.728167
0,201,677.935432
0,201,678.190938
0,201,678.394428
0,201,678.594768
0,201,678.806012
0,201,679.020339
0,201,679.231528
0,201,679.44932
0,201,679.66592
0,201,679.881737
0,201,680.096254
0,201,680.355811
0,201,680.575742
0,201,680.777713
0,201,680.980058
0,201,681.180862
0,201,681.378454
0,201,681.597102
0,201,681.816037
0,201,682.042457
0,201,682.270818
0,201,682.498685
0,201,682.782943
0,201,683.001225
0,201,683.215269
0,201,683.424433
0,201,683.629559
0,201,683.841622
0,201,684.061396
0,201,684.282552
0,201,684.490799
0,201,684.714623
0,201,684.9778
0,201,685.180179
0,201,685.38777
0,201,685.601237
0,201,685.815621
0,201,686.029816
0,201,686.24175
0,201,686.45144
0,201,686.660333
0,201,686.870486
0,201,687.140788
0,201,687.365808
0,201,687.581564
0,201,687.789348
0,201,687.994141
0,201,688.212407
0,201,688.435577
0,201,688.643402
0,201,688.861419
0,201,689.060382
0,201,689.314299
0,201,689.533679
0,201,689.746267
0,201,689.963483
0,201,690.181432
0,201,690.396896
0,201,690.606412
0,201,690.819308
0,201,691.035853
0,201,691.256356
0,201,691.533075
0,201,691.756939
0,201,691.969766
0,201,692.173563
0,201,692.390024
0,201,692.610484
0,201,692.828276
0,201,693.044534
0,201,693.247152
0,201,693.450266
0,201,693.652649
0,201,693.90839
0,201,694.12309
0,201,694.337281
0,201,694.541889
0,201,694.761952
0,201,694.965616
0,201,695.164957
0,201,695.370599
0,201,695.591778
0,201,695.803753
0,201,696.050313
0,201,696.249347
0,201,696.452059
0,201,696.648827
0,201,696.855128
0,201,697.055267
0,201,697.268922
0,201,697.488971
0,201,697.697426
0,201,697.909573
0,201,698.196225
0,201,698.414704
0,201,698.625774
0,201,698.833629
0,201,699.043304
0,201,699.24981
0,201,699.461155
0,201,699.681337
0,201,699.899321
0,201,700.119011
0,201,700.384259
0,201,700.600876
0,201,700.824412
0,201,701.050199
0,201,701.268294
0,201,701.478411
0,201,701.681095
0,201,701.890381
0,201,702.107922
0,201,702.328796
0,201,702.588485
0,201,702.795427
0,201,703.007775
0,201,703.218142
0,201,703.430438
0,201,703.643275
0,201,703.860774
0,201,704.070164
0,201,704.276374
0,201,704.487751
0,201,704.713541
0,201,704.981428
0,201,705.195403
0,201,705.416652
0,201,705.635451
0,201,705.847515
0,201,706.065598
0,201,706.286654
0,201,706.509235
0,201,706.724596
0,201,706.926912
0,201,707.172075
0,201,707.370997
0,201,707.577561
0,201,707.782685
0,201,707.988334
0,201,708.224717
0,201,708.463889
0,201,708.691068
0,201,708.897963
0,201,709.109312
0,201,709.375224
0,201,709.58338
0,201,709.797429
0,201,710.011678
0,201,710.221105
0,201,710.431458
0,201,710.645552
0,201,710.863062
0,201,711.080208
0,201,711.294938
0,201,711.567144
0,201,711.786654
0,201,712.000175
0,201,712.213162
0,201,712.416642
0,201,712.633913
0,201,712.838917
0,201,713.04991
0,201,713.255054
0,201,713.466357
0,201,713.728197
0,201,713.937905
0,201,714.15646
0,201,714.37219
0,201,714.596967
0,201,714.824417
0,201,715.047757
0,201,715.259653
0,201,715.462352
0,201,715.664862
0,201,715.916385
0,201,716.122097
0,201,716.333626
0,201,716.538625
0,201,716.743239
0,201,716.943594
0,201,717.142792
0,201,717.343246
0,201,717.541582
0,201,717.745969
0,201,717.942459
0,201,718.196482
0,201,718.400697
0,201,718.61124
0,201,718.822297
0,201,719.040252
0,201,719.249276
0,201,719.464087
0,201,719.674941
0,201,719.885946
0,201,720.104464
0,201,720.376318
0,201,720.581986
0,201,720.798987
0,201,721.005235
0,201,721.214727
0,201,721.420691
0,201,721.628219
0,201,721.844584
0,201,722.06118
0,201,722.286447
0,201,722.553599
0,201,722.761834
0,201,722.977734
0,201,723.191083
0,201,723.397379
0,201,723.605653
0,201,723.82881
0,201,724.038267
0,201,724.249276
0,201,724.454178
0,201,724.707466
0,201,724.904084
0,201,725.105959
0,201,725.328934
0,201,725.547437
0,201,725.805305
0,201,726.066415
0,201,726.334302
0,201,726.555105
0,201,726.782515
0,201,727.034753
0,201,727.245387
0,201,727.460943
0,201,727.672684
0,201,727.884099
0,201,728.114394
0,201,728.343634
0,201,728.563397
0,201,728.78276
0,201,728.986938
0,201,729.193766
0,201,729.462299
0,201,729.672223
0,201,729.880215
0,201,730.085309
0,201,730.291417
0,201,730.508693
0,201,730.733325
0,201,730.947246
0,201,731.161162
0,201,731.375564
0,201,731.637208
0,201,731.845634
0,201,732.064225
0,201,732.280583
0,201,732.506857
0,201,732.715586
0,201,732.918572
0,201,733.136238
0,201,733.35697
0,201,733.576175
0,201,733.819211
0,201,734.016331
0,201,734.230305
0,201,734.441618
0,201,734.65265
0,201,734.856642
0,201,735.061641
0,201,735.289431
0,201,735.522552
0,201,735.748353
0,201,736.016923
0,201,736.216347
0,201,736.41569
0,201,736.644405
0,201,736.854824
0,201,737.059764
0,201,737.270186
0,201,737.484993
0,201,737.715758
0,201,737.938434
0,201,738.192579
0,201,738.401287
0,201,738.616888
0,201,738.833216
0,201,739.053205
0,201,739.270913
0,201,739.472842
0,201,739.677456
0,201,739.885315
0,201,740.092359
0,201,740.315386
0,201,740.572907
0,201,740.783007
0,201,740.990308
0,201,741.197204
0,201,741.40691
0,201,741.609623
0,201,741.83482
0,201,742.052591
0,201,742.272233
0,201,742.481997
0,201,742.741875
0,201,742.971124
0,201,743.184974
0,201,743.393588
0,201,743.600683
0,201,743.8118
0,201,744.015768
0,201,744.22343
0,201,744.441107
0,201,744.649998
0,201,744.914292
0,201,745.127763
0,201,745.328783
0,201,745.537729
0,201,745.749141
0,201,745.96399
0,201,746.173694
0,201,746.383105
0,201,746.588529
0,201,746.798438
0,201,747.053898
0,201,747.264424
0,201,747.485215
0,201,747.706527
0,201,747.915956
0,201,748.131618
0,201,748.342609
0,201,748.55492
0,201,748.762271
0,201,748.975549
0,201,749.235741
0,201,749.457438
0,201,749.664428
0,201,749.86985
0,201,750.083379
0,201,750.299881
0,201,750.508166
0,201,750.724132
0,201,750.94507
0,201,751.145089
0,201,751.344317
0,201,751.588276
0,201,751.800127
0,201,752.021785
0,201,752.241411
0,201,752.453072
0,201,752.667625
0,201,752.886429
0,201,753.100389
0,201,753.316488
0,201,753.530294
0,201,753.792986
0,201,754.010812
0,201,754.223387
0,201,754.422685
0,201,754.627077
0,201,754.841003
0,201,755.060933
0,201,755.28434
0,201,755.508708
0,201,755.732976
0,201,756.009634
0,201,756.226038
0,201,756.424819
0,201,756.628492
0,201,756.841535
0,201,757.047683
0,201,757.264669
0,201,757.477728
0,201,757.691355
0,201,757.904272
0,201,758.171737
0,201,758.388922
0,201,758.631633
0,201,758.866107
0,201,759.073442
0,201,759.291625
0,201,759.508461
0,201,759.725927
0,201,759.975295
0,201,760.217808
0,201,760.501541
0,201,760.724916
0,201,760.946647
0,201,761.152596
0,201,761.351236
0,201,761.557597
0,201,761.763535
0,201,761.977812
0,201,762.205912
0,201,762.430325
0,201,762.684114
0,201,762.912685
0,201,763.126088
0,201,763.330971
0,201,763.555088
0,201,763.779286
0,201,763.997647
0,201,764.218081
0,201,764.428036
0,201,764.639813
0,201,764.844909
0,201,765.094652
0,201,765.301527
0,201,765.51389
0,201,765.723104
0,201,765.939848
0,201,766.162209
0,201,766.381734
0,201,766.599786
0,201,766.801862
0,201,767.006804
0,201,767.268433
0,201,767.477843
0,201,767.681099
0,201,767.882333
0,201,768.084061
0,201,768.307268
0,201,768.57584
0,201,768.782647
0,201,768.985734
0,201,769.203529
0,201,769.478226
0,201,769.689995
0,201,769.893503
0,201,770.101895
0,201,770.314043
0,201,770.520462
0,201,770.720399
0,201,770.927634
0,201,771.135323
0,201,771.337296
0,201,771.594624
0,201,771.804774
0,201,772.020051
0,201,772.229576
0,201,772.439074
0,201,772.638917
0,201,772.839979
0,201,773.045487
0,201,773.264889
0,201,773.487832
0,201,773.769688
0,201,774.004199
0,201,774.238155
0,201,774.464597
0,201,774.673801
0,201,774.877919
0,201,775.092852
0,201,775.317811
0,201,775.537587
0,201,775.756079
0,201,775.985382
0,201,776.251215
0,201,776.465265
0,201,776.67901
0,201,776.883704
0,201,777.0969
0,201,777.310851
0,201,777.516662
0,201,777.724275
0,201,777.928833
0,201,778.143328
0,201,778.406657
0,201,778.62573
0,201,778.837768
0,201,779.055527
0,201,779.267112
0,201,779.473831
0,201,779.690072
0,201,779.908222
0,201,780.130066
0,201,780.357885
0,201,780.640864
0,201,780.865788
0,201,781.090371
0,201,781.313592
0,201,781.540882
0,201,781.763428
0,201,781.991201
0,201,782.212887
0,201,782.431588
0,201,782.645341
0,201,782.908422
0,201,783.121232
0,201,783.339927
0,201,783.552001
0,201,783.766791
0,201,783.977438
0,201,784.187979
0,201,784.395236
0,201,784.604233
0,201,784.813437
0,201,785.078271
0,201,785.295977
0,201,785.496727
0,201,785.706011
0,201,785.9271
0,201,786.150293
0,201,786.372667
0,201,786.57904
0,201,786.776687
0,201,786.977361
0,201,787.187437
0,201,787.454675
0,201,787.67507
0,201,787.891229
0,201,788.0951
0,201,788.320143
0,201,788.561851
0,201,788.817552
0,201,789.048302
0,201,789.282814
0,201,789.534698
0,201,789.796073
0,201,790.011411
0,201,790.230422
0,201,790.445433
0,201,790.652631
0,201,790.859587
0,201,791.069626
0,201,791.290993
0,201,791.558018
0,201,791.776923
0,201,792.037732
0,201,792.253203
0,201,792.469975
0,201,792.682758
0,201,792.882959
0,201,793.092168
0,201,793.312061
0,201,793.52783
0,201,793.744853
0,201,793.953428
0,201,794.215191
0,201,794.434013
0,201,794.665459
0,201,794.889564
0,201,795.103034
0,201,795.319416
0,201,795.528331
0,201,795.739652
0,201,795.95144
0,201,796.159613
0,201,796.416677
0,201,796.62313
0,201,796.834403
0,201,797.051116
0,201,797.262658
0,201,797.509179
0,201,797.712479
0,201,797.925339
0,201,798.137608
0,201,798.346488
0,201,798.602135
0,201,798.816569
0,201,799.034675
0,201,799.248177
0,201,799.456054
0,201,799.671285
0,201,799.884819
0,201,800.095728
0,201,800.299715
0,201,800.517109
0,201,800.737486
0,201,801.000483
0,201,801.215348
0,201,801.425783
0,201,801.644247
0,201,801.859902
0,201,802.075253
0,201,802.283117
0,201,802.495806
0,201,802.71417
0,201,802.939983
0,201,803.222639
0,201,803.437746
0,201,803.65924
0,201,803.87835
0,201,804.1044
0,201,804.324388
0,201,804.535284
0,201,804.744018
0,201,804.963917
0,201,805.175781
0,201,805.42025
0,201,805.620551
0,201,805.830382
0,201,806.041436
0,201,806.255746
0,201,806.470106
0,201,806.679248
0,201,806.890729
0,201,807.108939
0,201,807.320142
0,201,807.593371
0,201,807.81058
0,201,808.031289
0,201,808.237842
0,201,808.453535
0,201,808.663981
0,201,808.879093
0,201,809.083954
0,201,809.293542
0,201,809.500564
0,201,809.755186
0,201,809.966782
0,201,810.172243
0,201,810.398587
0,201,810.624839
0,201,810.841901
0,201,811.072774
0,201,811.278288
0,201,811.496817
0,201,811.702793
0,201,811.919781
0,201,812.176981
0,201,812.382557
0,201,812.585557
0,201,812.799985
0,201,813.015646
0,201,813.227209
0,201,813.444938
0,201,813.653839
0,201,813.879648
0,201,814.105148
0,201,814.356075
0,201,814.561097
0,201,814.763746
0,201,814.966261
0,201,815.169366
0,201,815.367024
0,201,815.584498
0,201,815.791983
0,201,815.990615
0,201,816.198912
0,201,816.465587
0,201,816.673925
0,201,816.874768
0,201,817.064952
0,201,817.265481
0,201,817.472323
0,201,817.680081
0,201,817.889946
0,201,818.097464
0,201,818.311497
0,201,818.579385
0,201,818.797577
0,201,819.007373
0,201,819.212308
0,201,819.419259
0,201,819.641613
0,201,819.857773
0,201,820.060774
0,201,820.26898
0,201,820.462706
0,201,820.702531
0,201,820.90322
0,201,821.111828
0,201,821.329782
0,201,821.550039
0,201,821.768153
0,201,821.976379
0,201,822.185517
0,201,822.395582
0,201,822.603728
0,201,822.809994
0,201,823.079417
0,201,823.290634
0,201,823.503365
0,201,823.709843
0,201,823.915021
0,201,824.12757
0,201,824.351856
0,201,824.578436
0,201,824.794948
0,201,825.013065
0,201,825.285867
0,201,825.490982
0,201,825.693592
0,201,825.898342
0,201,826.113397
0,201,826.319216
0,201,826.531592
0,201,826.743776
0,201,826.974535
0,201,827.213034
0,201,827.484944
0,201,827.702372
0,201,827.910196
0,201,828.129714
0,201,828.345492
0,201,828.570807
0,201,828.787302
0,201,828.999338
0,201,829.211389
0,201,829.423845
0,201,829.696574
0,201,829.915115
0,201,830.139198
0,201,830.35605
0,201,830.571789
0,201,830.794055
0,201,831.004539
0,201,831.215397
0,201,831.41699
0,201,831.628598
0,201,831.884015
0,201,832.1028
0,201,832.316359
0,201,832.523691
0,201,832.729125
0,201,832.932966
0,201,833.145496
0,201,833.361065
0,201,833.561246
0,201,833.777409
0,201,833.988232
0,201,834.243809
0,201,834.461966
0,201,834.682211
0,201,834.899972
0,201,835.118711
0,201,835.344719
0,201,835.56016
0,201,835.776838
0,201,835.986047
0,201,836.191585
0,201,836.459247
0,201,836.6859
0,201,836.895059
0,201,837.107717
0,201,837.33141
0,201,837.554129
0,201,837.764862
0,201,837.980642
0,201,838.195809
0,201,838.419645
0,201,838.670109
0,201,838.882379
0,201,839.099739
0,201,839.323072
0,201,839.525181
0,201,839.726935
0,201,839.932968
0,201,840.145492
0,201,840.360616
0,201,840.583887
0,201,840.857306
0,201,841.08797
0,201,841.31611
0,201,841.532722
0,201,841.754416
0,201,841.981965
0,201,842.209599
0,201,842.417561
0,201,842.62417
0,201,842.830943
0,201,843.086141
0,201,843.2919
0,201,843.499306
0,201,843.71143
0,201,843.92395
0,201,844.15549
0,201,844.384978
0,201,844.595195
0,201,844.804848
0,201,845.01084
0,201,845.267001
0,201,845.504056
0,201,845.713926
0,201,845.922291
0,201,846.133331
0,201,846.36128
0,201,846.582695
0,201,846.795441
0,201,846.998126
0,201,847.204449
0,201,847.408194
0,201,847.663049
0,201,847.871143
0,201,848.096629
0,201,848.327892
0,201,848.551063
0,201,848.767827
0,201,848.970229
0,201,849.184231
0,201,849.402604
0,201,849.62802
0,201,849.908679
0,201,850.125023
0,201,850.345041
0,201,850.563775
0,201,850.789093
0,201,851.013802
0,201,851.22756
0,201,851.464443
0,201,851.704669
0,201,851.923074
0,201,852.184099
0,201,852.396212
0,201,852.614005
0,201,852.828197
0,201,853.040834
0,201,853.253274
0,201,853.463991
0,201,853.674792
0,201,853.886692
0,201,854.102649
0,201,854.367826
0,201,854.579156
0,201,854.785329
0,201,854.984132
0,201,855.189435
0,201,855.39752
0,201,855.598883
0,201,855.801944
0,201,856.010842
0,201,856.227555
0,201,856.490459
0,201,856.709037
0,201,856.916247
0,201,857.138129
0,201,857.349113
0,201,857.566147
0,201,857.798339
0,201,858.025303
0,201,858.240934
0,201,858.467139
0,201,858.685764
0,201,858.960917
0,201,859.169253
0,201,859.380313
0,201,859.595301
0,201,859.802964
0,201,860.017252
0,201,860.231343
0,201,860.448868
0,201,860.690994
0,201,860.908997
0,201,861.173498
0,201,861.393775
0,201,861.603977
0,201,861.824572
0,201,862.033782
0,201,862.250991
0,201,862.466875
0,201,862.706216
0,201,862.925268
0,201,863.136936
0,201,863.393701
0,201,863.604041
0,201,863.811844
0,201,864.024275
0,201,864.239727
0,201,864.45185
0,201,864.666967
0,201,864.884067
0,201,865.092713
0,201,865.310252
0,201,865.575589
0,201,865.795882
0,201,866.011157
0,201,866.22808
0,201,866.473594
0,201,866.698259
0,201,866.907604
0,201,867.110106
0,201,867.310813
0,201,867.513254
0,201,867.768125
0,201,867.984827
0,201,868.21337
0,201,868.434832
0,201,868.640166
0,201,868.854046
0,201,869.077456
0,201,869.302343
0,201,869.518811
0,201,869.728548
0,201,869.940372
0,201,870.219676
0,201,870.439442
0,201,870.654058
0,201,870.870215
0,201,871.08631
0,201,871.302198
0,201,871.51658
0,201,871.731665
0,201,871.947224
0,201,872.158164
0,201,872.434556
0,201,872.653382
0,201,872.871677
0,201,873.094473
0,201,873.317591
0,201,873.543744
0,201,873.762408
0,201,873.98287
0,201,874.200598
0,201,874.417831
0,201,874.683165
0,201,874.894555
0,201,875.111171
0,201,875.319321
0,201,875.534056
0,201,875.747774
0,201,875.969405
0,201,876.189388
0,201,876.394992
0,201,876.61095
0,201,876.904957
0,201,877.148304
0,201,877.367832
0,201,877.590503
0,201,877.804506
0,201,878.020137
0,201,878.238937
0,201,878.455362
0,201,878.673551
0,201,878.885367
0,201,879.165939
0,201,879.378072
0,201,879.585051
0,201,879.800686
0,201,880.043608
0,201,880.266184
0,201,880.478247
0,201,880.694845
0,201,880.915801
0,201,881.135982
0,201,881.415607
0,201,881.642496
0,201,881.875081
0,201,882.100028
0,201,882.316863
0,201,882.54193
0,201,882.768727
0,201,882.996853
0,201,883.215212
0,201,883.434896
0,201,883.65875
0,201,883.935481
0,201,884.160726
0,201,884.378013
0,201,884.592134
0,201,884.829038
0,201,885.044525
0,201,885.249898
0,201,885.456814
0,201,885.661024
0,201,885.882195
0,201,886.168974
0,201,886.373435
0,201,886.591246
0,201,886.797061
0,201,887.021222
0,201,887.231539
0,201,887.448106
0,201,887.667129
0,201,887.884366
0,201,888.097491
0,201,888.365046
0,201,888.593483
0,201,888.808248
0,201,889.019609
0,201,889.234761
0,201,889.461539
0,201,889.677318
0,201,889.88948
0,201,890.105203
0,201,890.313346
0,201,890.564051
0,201,890.775185
0,201,890.990226
0,201,891.203336
0,201,891.414271
0,201,891.634267
0,201,891.845187
0,201,892.050053
0,201,892.257143
0,201,892.455845
0,201,892.71204
0,201,892.919818
0,201,893.15514
0,201,893.382288
0,201,893.621669
0,201,893.832516
0,201,894.039202
0,201,894.246238
0,201,894.452024
0,201,894.66017
0,201,894.873085
0,201,895.153737
0,201,895.406815
0,201,895.633323
0,201,895.860842
0,201,896.084727
0,201,896.299439
0,201,896.527778
0,201,896.739947
0,201,896.952299
0,201,897.182035
0,201,897.462131
0,201,897.68872
0,201,897.91046
0,201,898.12053
0,201,898.327915
0,201,898.548797
0,201,898.764819
0,201,898.975257
0,201,899.184986
0,201,899.394162
0,201,899.652082
0,201,899.856018
0,201,900.073488
0,201,900.296176
0,201,900.504837
0,201,900.726438
0,201,900.945209
0,201,901.166729
0,201,901.392262
0,201,901.601174
0,201,901.867263
0,201,902.086616
0,201,902.318264
0,201,902.553089
0,201,902.782331
0,201,903.004476
0,201,903.209421
0,201,903.413081
0,201,903.619238
0,201,903.82811
0,201,904.09406
0,201,904.316319
0,201,904.53521
0,201,904.74447
0,201,904.962583
0,201,905.169244
0,201,905.374704
0,201,905.575799
0,201,905.788918
0,201,906.008746
0,201,906.225897
0,201,906.495999
0,201,906.76155
0,201,906.993134
0,201,907.209386
0,201,907.429705
0,201,907.648234
0,201,907.852124
0,201,908.070027
0,201,908.277368
0,201,908.489483
0,201,908.736738
0,201,908.947946
0,201,909.165994
0,201,909.387933
0,201,909.638634
0,201,909.843613
0,201,910.060603
0,201,910.282739
0,201,910.498963
0,201,910.719971
0,201,910.979065
0,201,911.187773
0,201,911.404231
0,201,911.62208
0,201,911.835022
0,201,912.062413
0,201,912.284147
0,201,912.516476
0,201,912.726587
0,201,912.946134
0,201,913.214841
0,201,913.435359
0,201,913.663346
0,201,913.876979
0,201,914.096119
0,201,914.328815
0,201,914.530251
0,201,914.731693
0,201,914.937096
0,201,915.151575
0,201,915.425473
0,201,915.65339
0,201,915.886157
0,201,916.116583
0,201,916.333926
0,201,916.550933
0,201,916.767499
0,201,916.985158
0,201,917.191358
0,201,917.409735
0,201,917.627664
0,201,917.890265
0,201,918.105027
0,201,918.309081
0,201,918.517654
0,201,918.723744
0,201,918.941911
0,201,919.156166
0,201,919.367633
0,201,919.573435
0,201,919.777951
0,201,920.039068
0,201,920.265756
0,201,920.495361
0,201,920.725068
0,201,920.948925
0,201,921.180211
0,201,921.405422
