eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
101.0,0.0,661,0.0,0.0,1.1591695e-05,-2.1827873e-10,3.2819807e-09,0.5189914405345917,1370,2805760,5184.682452346024,2805760
101.0,0.0,652,7.8060174e-18,0.0,1.1797783e-05,1.6589183e-09,3.3736594e-08,0.41345375776290894,1380,2826240,5216.099916529027,2826240
101.0,0.0,656,1.734697e-18,0.0,1.1659836e-05,2.924935e-09,1.2038616e-07,0.388474702835083,1390,2846720,5247.298878072004,2846720
101.0,0.0,643,0.0,0.0,1.1971175e-05,5.3842086e-10,8.762614e-08,0.15022730827331543,1400,2867200,5279.134486959025,2867200
101.0,0.0,647,0.0,0.0,1.19877295e-05,1.0186341e-10,1.2804007e-07,0.35463541746139526,1410,2887680,5310.347193487047,2887680
101.0,0.0,656,0.0,0.0,1.192103e-05,-1.2223609e-09,6.842729e-09,0.5176725685596466,1420,2908160,5341.437251199037,2908160
101.0,0.0,651,0.0,0.0,1.2037708e-05,-2.4825567e-08,1.9201791e-07,0.16612613201141357,1430,2928640,5372.672846061003,2928640
101.0,0.0,647,0.0,0.0,1.1928784e-05,1.8044375e-09,5.036964e-07,0.27259957790374756,1440,2949120,5404.236504219996,2949120
101.0,0.0,644,0.0,0.0,1.23010095e-05,9.662472e-09,2.6920516e-08,0.513170599937439,1450,2969600,5435.691970596032,2969600
101.0,0.0,656,0.0,0.0,1.1969648e-05,1.497392e-08,4.3494136e-08,0.09439980983734131,1460,2990080,5467.359637707006,2990080
101.0,0.0,608,0.0,0.0,1.2290986e-05,9.924406e-09,1.0001109e-08,0.18338119983673096,1470,3010560,5498.98885313404,3010560
101.0,0.0,655,0.0,0.0,1.2107726e-05,3.274181e-09,4.835619e-09,0.4557875394821167,1480,3031040,5530.2507248020265,3031040
101.0,0.0,633,0.0,0.0,1.222744e-05,1.0521035e-08,1.12367466e-07,0.15924352407455444,1490,3051520,5561.623210846039,3051520
101.0,0.0,662,0.0,0.0,1.1942544e-05,8.352799e-09,6.621923e-07,0.26790207624435425,1500,3072000,5592.9415318120155,3072000
101.0,0.0,649,0.0,0.0,1.1735288e-05,-3.4633558e-09,7.518834e-09,0.5291384160518646,1510,3092480,5624.2399522800115,3092480
101.0,0.0,659,6.1581744e-17,0.0,1.1681132e-05,-1.7869752e-08,1.2031312e-07,0.0545346736907959,1520,3112960,5655.460056261043,3112960
101.0,0.0,649,0.0,0.0,1.1641737e-05,2.4738256e-09,4.6184816e-08,0.5040590167045593,1530,3133440,5686.82256300404,3133440
101.0,0.0,654,0.0,0.0,1.1705129e-05,5.4424163e-09,1.9184385e-07,0.3340338468551636,1540,3153920,5718.185739665001,3153920
101.0,0.0,657,0.0,0.0,1.1558936e-05,2.8056093e-08,2.854104e-07,-0.04083251953125,1550,3174400,5749.212011913012,3174400
101.0,0.0,650,0.0,0.0,1.1676631e-05,-6.693881e-09,2.4230215e-07,0.31103628873825073,1560,3194880,5780.684728839027,3194880
101.0,0.0,659,0.0,0.0,1.1906232e-05,7.799827e-09,5.6617925e-08,0.3862106204032898,1570,3215360,5811.972016256012,3215360
101.0,0.0,631,1.9948711e-17,0.0,1.2213736e-05,-1.1204975e-09,4.115326e-09,0.40869539976119995,1580,3235840,5843.494019505044,3235840
101.0,0.0,661,0.0,0.0,1.22071315e-05,-1.3533281e-09,2.2621755e-07,0.4954516291618347,1590,3256320,5874.769942282001,3256320
101.0,0.0,654,0.0,0.0,1.2293572e-05,-7.246854e-09,8.675338e-09,0.5035201013088226,1600,3276800,5905.839471240004,3276800
101.0,0.0,655,1.7346705e-17,0.0,1.2192591e-05,5.6170393e-09,5.64626e-07,0.19567960500717163,1610,3297280,5937.5395485070185,3297280
101.0,0.0,645,3.2959243e-17,0.0,1.20210425e-05,-1.4551915e-10,8.783683e-09,0.44586169719696045,1620,3317760,5968.81762270804,3317760
101.0,0.0,636,0.0,0.0,1.1678724e-05,-1.3969839e-09,1.581122e-06,0.23438632488250732,1630,3338240,6000.149204314046,3338240
101.0,0.0,646,0.0,0.0,1.1817013e-05,-3.6525307e-09,3.5138035e-09,0.4819788932800293,1640,3358720,6031.546916086052,3358720
101.0,0.0,668,0.0,0.0,1.2092896e-05,-8.338247e-09,1.1674373e-06,0.5457983314990997,1650,3379200,6062.805026177026,3379200
101.0,0.0,657,3.9897422e-17,0.0,1.245241e-05,-6.8394e-09,9.775256e-08,0.2590784430503845,1660,3399680,6093.933503514039,3399680
101.0,0.0,638,0.0,0.0,1.2066047e-05,-4.3655746e-10,4.417498e-09,0.3850850462913513,1670,3420160,6125.4123516399995,3420160
101.0,0.0,662,0.0,0.0,1.1944026e-05,-2.5422196e-08,1.953538e-07,0.0456995964050293,1680,3440640,6157.004557028005,3440640
101.0,0.0,644,0.0,0.0,1.1841538e-05,-1.3969839e-09,1.1275248e-08,0.4518182873725891,1690,3461120,6188.30138798902,3461120
101.0,0.0,651,0.0,0.0,1.218458e-05,2.8812792e-09,4.5380255e-09,0.4762333035469055,1700,3481600,6219.608189992025,3481600
101.0,0.0,674,1.2142879e-17,0.0,1.238651e-05,-2.0372681e-09,2.987494e-08,0.4237057566642761,1710,3502080,6250.547637080017,3502080
101.0,0.0,653,0.0,0.0,1.2803462e-05,-3.5652192e-09,3.2535205e-08,0.27624690532684326,1720,3522560,6282.174389390042,3522560
101.0,0.0,644,0.0,0.0,1.2521361e-05,5.2095857e-09,4.6172084e-09,0.5374901592731476,1730,3543040,6313.518860777025,3543040
101.0,0.0,664,0.0,0.0,1.2625919e-05,7.1595423e-09,7.3544396e-07,0.09177571535110474,1740,3563520,6344.977649216016,3563520
101.0,0.0,645,0.0,0.0,1.263558e-05,-1.3256795e-08,4.886277e-08,0.009068965911865234,1750,3584000,6376.501575528004,3584000
101.0,0.0,647,0.0,0.0,1.2698868e-05,-2.2992026e-09,2.4802542e-09,0.42523300647735596,1760,3604480,6407.819658793043,3604480
101.0,0.0,653,0.0,0.0,1.2515146e-05,3.297464e-08,1.7148074e-07,0.18265211582183838,1770,3624960,6439.101443590014,3624960
101.0,0.0,641,0.0,0.0,1.2541342e-05,4.0017767e-09,1.4916107e-08,0.35244518518447876,1780,3645440,6470.36516632,3645440
101.0,0.0,645,0.0,0.0,1.3310458e-05,4.2491592e-09,5.660649e-09,0.45063668489456177,1790,3665920,6501.672127920028,3665920
101.0,0.0,660,0.0,0.0,1.352969e-05,9.8661985e-09,1.9315634e-07,0.3284379243850708,1800,3686400,6533.093051911041,3686400
101.0,0.0,671,0.0,0.0,1.3360749e-05,-5.6170393e-09,2.4453684e-08,0.4526509642601013,1810,3706880,6564.506417775003,3706880
101.0,0.0,654,0.0,0.0,1.4199997e-05,1.6822014e-08,1.2492958e-07,0.2337031364440918,1820,3727360,6595.857835353003,3727360
101.0,0.0,646,6.418281e-17,0.0,1.39294025e-05,7.858034e-10,6.6003074e-09,0.5168680250644684,1830,3747840,6627.2955449850415,3747840
101.0,0.0,650,5.724413e-17,0.0,1.4208918e-05,4.3655746e-10,4.6920377e-08,0.06336665153503418,1840,3768320,6658.6945657310425,3768320
101.0,0.0,660,3.1042627e-15,0.0,7.802283e-06,-1.8437277e-08,7.727934e-08,-0.038965702056884766,1850,3788800,6689.936050922028,3788800
101.0,0.0,656,0.0,0.0,7.1875156e-06,-3.4051482e-09,2.742417e-07,0.1291966438293457,1860,3809280,6721.016731242009,3809280
101.0,0.0,648,3.2091895e-17,0.0,7.1223044e-06,-1.4842954e-09,3.0236936e-07,0.4188804030418396,1870,3829760,6752.467430153047,3829760
101.0,0.0,657,0.0,0.0,7.257465e-06,8.236384e-09,4.128742e-07,0.1762319803237915,1880,3850240,6783.591414893046,3850240
101.0,0.0,648,0.0,0.0,7.284933e-06,3.3760443e-09,6.4196094e-08,0.3696165680885315,1890,3870720,6814.862613174017,3870720
101.0,0.0,663,5.1173952e-17,0.0,7.0546307e-06,-1.7011189e-08,1.4749261e-07,0.24844485521316528,1900,3891200,6846.220182699035,3891200
101.0,0.0,662,0.0,0.0,7.1571717e-06,-1.299486e-08,9.163314e-08,0.2690613865852356,1910,3911680,6877.585109596024,3911680
101.0,0.0,664,0.0,0.0,7.18073e-06,2.3181201e-08,3.4258494e-07,0.07326602935791016,1920,3932160,6909.108235764026,3932160
101.0,0.0,635,3.989803e-17,0.0,7.1270115e-06,-8.731149e-10,2.692095e-08,0.2379423975944519,1930,3952640,6940.286009007017,3952640
101.0,0.0,647,0.0,0.0,7.042673e-06,-5.3696567e-09,6.326882e-08,0.4830198884010315,1940,3973120,6971.894302489003,3973120
101.0,0.0,650,0.0,0.0,7.1473564e-06,-2.0954758e-09,3.0375066e-08,0.5740243494510651,1950,3993600,7003.33808785904,3993600
101.0,0.0,645,0.0,0.0,7.0187857e-06,-6.15546e-09,1.7664966e-08,0.4892622232437134,1960,4014080,7034.679958031047,4014080
101.0,0.0,656,0.0,0.0,7.212898e-06,-2.3064786e-08,3.4169314e-08,0.09543639421463013,1970,4034560,7066.045985613018,4034560
101.0,0.0,642,0.0,0.0,7.049226e-06,1.05501385e-08,4.9634115e-09,0.3718489408493042,1980,4055040,7097.242736205051,4055040
101.0,0.0,624,0.0,0.0,6.9824855e-06,7.697963e-09,1.2445037e-08,0.5300365686416626,1990,4075520,7128.531978480052,4075520
101.0,0.0,648,6.878172e-16,0.0,7.147799e-06,2.4549081e-08,1.2954863e-06,-0.04083538055419922,2000,4096000,7159.784848172043,4096000
101.0,0.0,661,0.0,0.0,7.0359356e-06,1.7040293e-08,5.4193205e-08,0.15505152940750122,2010,4116480,7191.046707507048,4116480
101.0,0.0,647,0.0,0.0,6.873242e-06,-7.348717e-09,5.990813e-09,0.33924436569213867,2020,4136960,7222.501791618008,4136960
101.0,0.0,657,0.0,0.0,7.0147344e-06,3.623427e-09,1.7290976e-08,0.522776186466217,2030,4157440,7254.076347401016,4157440
101.0,0.0,661,5.9934675e-16,0.0,6.947893e-06,2.0270818e-08,2.8210135e-08,0.15675050020217896,2040,4177920,7285.487235749024,4177920
101.0,0.0,658,0.0,0.0,6.9417692e-06,5.151378e-09,5.572981e-09,0.4518798589706421,2050,4198400,7316.7932289960445,4198400
101.0,0.0,638,0.0,0.0,6.9047323e-06,-4.089088e-09,7.580546e-08,0.3377702832221985,2060,4218880,7348.2781464660075,4218880
101.0,0.0,664,6.305715e-16,0.0,6.9946514e-06,-8.58563e-09,4.0254434e-08,0.1078382134437561,2070,4239360,7379.7327577520045,4239360
101.0,0.0,675,0.0,0.0,6.8349254e-06,3.2014214e-10,2.1496374e-09,0.4687596559524536,2080,4259840,7410.980787624023,4259840
101.0,0.0,634,0.0,0.0,6.809122e-06,5.4424163e-09,8.001153e-08,0.27946460247039795,2090,4280320,7442.07353670802,4280320
101.0,0.0,639,0.0,0.0,6.792795e-06,1.10158e-08,1.13463706e-07,0.254260778427124,2100,4300800,7473.6435228190385,4300800
101.0,0.0,668,0.0,0.0,6.9271537e-06,-1.4770194e-08,1.2539994e-08,0.2965787649154663,2110,4321280,7504.949438693002,4321280
101.0,0.0,651,0.0,0.0,6.83351e-06,-7.1304385e-10,8.689224e-08,0.0846744179725647,2120,4341760,7536.272617244045,4341760
101.0,0.0,632,0.0,0.0,6.8753966e-06,8.687493e-09,3.568123e-08,0.47636109590530396,2130,4362240,7567.7429260620265,4362240
101.0,0.0,662,0.0,0.0,6.858667e-06,-2.561137e-09,1.9032498e-09,0.46535545587539673,2140,4382720,7599.298705969995,4382720
101.0,0.0,652,0.0,0.0,6.8976433e-06,1.1641532e-09,6.808646e-08,0.4548262357711792,2150,4403200,7630.484631206025,4403200
101.0,0.0,659,0.0,0.0,6.6501257e-06,-6.9849193e-10,2.915983e-09,0.46085697412490845,2160,4423680,7661.918934789021,4423680
101.0,0.0,662,0.0,0.0,6.671408e-06,-1.4493708e-08,2.3247122e-07,0.027205288410186768,2170,4444160,7693.145086547011,4444160
101.0,0.0,655,0.0,0.0,6.821469e-06,-8.731149e-10,2.1215934e-07,0.07486331462860107,2180,4464640,7724.430789304024,4464640
101.0,0.0,661,0.0,0.0,6.8209765e-06,-9.3568815e-09,2.2721599e-08,0.44257837533950806,2190,4485120,7755.745607397053,4485120
101.0,0.0,657,0.0,0.0,6.733611e-06,-9.0221874e-10,2.1914572e-09,0.4175562262535095,2200,4505600,7786.874869006046,4505600
101.0,0.0,644,1.0408182e-17,0.0,6.88076e-06,8.556526e-09,6.195613e-08,0.004105031490325928,2210,4526080,7818.234188653005,4526080
101.0,0.0,652,0.0,0.0,6.7983106e-06,-1.2340024e-08,4.2430166e-08,0.41701996326446533,2220,4546560,7849.5211442220025,4546560
101.0,0.0,665,0.0,0.0,6.823575e-06,-1.2587407e-09,3.0355554e-09,0.4467012286186218,2230,4567040,7881.077051621047,4567040
101.0,0.0,676,0.0,0.0,6.8555196e-06,4.3728505e-09,4.639336e-07,-0.08299720287322998,2240,4587520,7912.178432024026,4587520
101.0,0.0,661,0.0,0.0,6.9628477e-06,-5.529728e-10,3.3034794e-08,0.40643739700317383,2250,4608000,7943.389945752046,4608000
101.0,0.0,671,0.0,0.0,6.9301177e-06,-1.868466e-08,1.5864639e-07,0.04440176486968994,2260,4628480,7974.719226185,4628480
101.0,0.0,642,5.204168e-17,0.0,6.9077055e-06,-6.3009793e-09,2.077232e-07,0.09527844190597534,2270,4648960,8006.086358329048,4648960
101.0,0.0,641,0.0,0.0,6.8097634e-06,3.600144e-08,9.731877e-08,0.2203969955444336,2280,4669440,8037.383703746018,4669440
101.0,0.0,639,0.0,0.0,6.9652624e-06,1.2660166e-08,1.8997373e-08,0.36012011766433716,2290,4689920,8068.636416463007,4689920
101.0,0.0,645,2.2898273e-16,0.0,6.903111e-06,-8.3236955e-09,1.1063514e-07,0.07872730493545532,2300,4710400,8100.005724162038,4710400
101.0,0.0,652,0.0,0.0,6.726995e-06,-2.0372681e-09,3.8914525e-09,0.4736417531967163,2310,4730880,8131.298654981016,4730880
101.0,0.0,652,0.0,0.0,6.942518e-06,-1.1554221e-08,1.6686446e-06,0.06199324131011963,2320,4751360,8162.7231547150295,4751360
101.0,0.0,652,0.0,0.0,7.0068986e-06,4.671165e-09,1.1608824e-08,0.5299221277236938,2330,4771840,8194.005615630012,4771840
101.0,0.0,648,0.0,0.0,6.9739554e-06,1.6065314e-08,2.3052709e-07,0.0373687744140625,2340,4792320,8225.513917779026,4792320
101.0,0.0,654,0.0,0.0,6.9540138e-06,2.6484486e-09,2.7052922e-09,0.4922361969947815,2350,4812800,8256.820807976008,4812800
101.0,0.0,663,2.0643103e-16,0.0,6.8925974e-06,2.4330802e-08,1.8573367e-07,0.14099866151809692,2360,4833280,8288.104830061027,4833280
101.0,0.0,656,2.0816672e-17,0.0,6.9888933e-06,2.415618e-09,1.0347013e-08,0.4591049551963806,2370,4853760,8319.668436839012,4853760
101.0,0.0,653,1.6740074e-16,0.0,6.963851e-06,-6.7957444e-09,1.7885144e-09,0.48518383502960205,2380,4874240,8350.917897591018,4874240
101.0,0.0,661,0.0,0.0,6.9864304e-06,-1.4799298e-08,1.12612774e-07,0.23668605089187622,2390,4894720,8382.204798032006,4894720
101.0,0.0,638,4.7704168e-17,0.0,6.9876255e-06,-1.891749e-09,1.893526e-08,0.47253191471099854,2400,4915200,8413.343037001032,4915200
101.0,0.0,645,0.0,0.0,6.9011485e-06,-1.740409e-08,3.2980698e-09,0.3150503635406494,2410,4935680,8444.454519596009,4935680
101.0,0.0,648,0.0,0.0,6.8976487e-06,-7.2759576e-10,1.2312628e-07,0.26598721742630005,2420,4956160,8475.804375404026,4956160
101.0,0.0,649,1.0061392e-16,0.0,6.9472094e-06,-1.1496013e-09,1.7553404e-08,-0.13998448848724365,2430,4976640,8507.29903790704,4976640
101.0,0.0,649,0.0,0.0,6.9510597e-06,1.0884833e-08,5.417032e-09,0.36134129762649536,2440,4997120,8538.709979684034,4997120
101.0,0.0,640,6.071529e-16,0.0,6.8964796e-06,-1.6298145e-09,1.5981891e-08,0.27744871377944946,2450,5017600,8569.83141136705,5017600
101.0,0.0,646,0.0,0.0,6.87366e-06,-5.9080776e-09,6.9332295e-08,0.4400540590286255,2460,5038080,8601.01223031903,5038080
101.0,0.0,653,0.0,0.0,6.9457838e-06,-4.10364e-09,1.3841318e-06,0.3515046238899231,2470,5058560,8632.23271203303,5058560
101.0,0.0,660,3.061782e-16,0.0,7.0613037e-06,1.5090336e-08,2.4484739e-09,0.15901803970336914,2480,5079040,8663.405228877033,5079040
101.0,0.0,653,0.0,0.0,6.9026883e-06,3.828609e-08,1.690292e-07,0.059338390827178955,2490,5099520,8694.925899397,5099520
101.0,0.0,668,5.403661e-16,0.0,6.94131e-06,-5.646143e-09,8.833485e-09,0.22613513469696045,2500,5120000,8726.199579986045,5120000
101.0,0.0,658,0.0,0.0,6.806387e-06,8.643838e-09,2.4069587e-07,0.03036254644393921,2510,5140480,8757.275265895005,5140480
101.0,0.0,652,0.0,0.0,7.06706e-06,2.7066562e-09,3.4359673e-09,0.43498533964157104,2520,5160960,8788.555276254017,5160960
101.0,0.0,630,6.7827603e-16,0.0,7.008442e-06,-6.1118044e-10,4.0081197e-08,-0.6534206867218018,2530,5181440,8819.921646350005,5181440
101.0,0.0,664,0.0,0.0,7.1696463e-06,-4.947651e-09,5.966706e-09,0.39374005794525146,2540,5201920,8851.35675447504,5201920
101.0,0.0,648,0.0,0.0,6.9955117e-06,-9.5315045e-09,3.544446e-07,0.18386876583099365,2550,5222400,8882.727724177006,5222400
101.0,0.0,650,0.0,0.0,6.9544885e-06,-7.9890015e-09,9.114487e-08,0.3082708716392517,2560,5242880,8914.263969724008,5242880
101.0,0.0,641,4.692417e-16,0.0,7.0276083e-06,3.0559022e-10,6.0630407e-07,-0.03311514854431152,2570,5263360,8945.704796798003,5263360
101.0,0.0,650,0.0,0.0,6.9521247e-06,2.1027518e-08,5.2920257e-08,0.17466402053833008,2580,5283840,8976.921737444005,5283840
101.0,0.0,657,0.0,0.0,7.0844935e-06,-7.712515e-10,4.419786e-09,0.286101758480072,2590,5304320,9008.109595402027,5304320
101.0,0.0,636,0.0,0.0,6.9903986e-06,-4.089088e-09,6.531496e-07,0.2192203402519226,2600,5324800,9039.589350310038,5324800
101.0,0.0,662,1.5005353e-16,0.0,6.891756e-06,-3.5739504e-08,3.128678e-08,0.15103775262832642,2610,5345280,9070.803839321015,5345280
101.0,0.0,654,6.1322443e-16,0.0,6.859344e-06,8.28004e-09,6.1409e-07,-0.3589050769805908,2620,5365760,9102.183252932038,5365760
101.0,0.0,642,0.0,0.0,7.2778025e-06,3.79805e-09,1.8816063e-08,0.3575274348258972,2630,5386240,9133.54269125004,5386240
101.0,0.0,662,0.0,0.0,7.1970735e-06,1.0477379e-09,1.19126234e-07,0.03685790300369263,2640,5406720,9164.77299479302,5406720
101.0,0.0,680,0.0,0.0,7.255937e-06,9.487849e-09,1.8136321e-09,0.39607250690460205,2650,5427200,9195.49700494,5427200
101.0,0.0,665,0.0,0.0,7.3215238e-06,-6.4028427e-09,2.4870292e-09,0.38508790731430054,2660,5447680,9226.527801215998,5447680
101.0,0.0,674,0.0,0.0,7.1879895e-06,7.4214768e-09,2.54254e-09,0.4168252944946289,2670,5468160,9257.646958558005,5468160
101.0,0.0,644,0.0,0.0,7.0726505e-06,-1.1059456e-08,3.5761113e-07,0.18734562397003174,2680,5488640,9289.175503392005,5488640
101.0,0.0,664,0.0,0.0,7.0359933e-06,-4.3510227e-09,7.602413e-09,0.26193445920944214,2690,5509120,9320.548226992018,5509120
101.0,0.0,645,0.0,0.0,6.849538e-06,-1.0950316e-08,3.207603e-08,0.39667999744415283,2700,5529600,9352.287167685048,5529600
101.0,0.0,648,2.5760633e-16,0.0,6.928034e-06,4.8457878e-09,9.669653e-09,0.20035195350646973,2710,5550080,9383.747719829029,5550080
101.0,0.0,657,3.8771049e-16,0.0,6.9350785e-06,2.764864e-09,7.102255e-09,0.3550902009010315,2720,5570560,9415.02075237903,5570560
101.0,0.0,636,0.0,0.0,7.0057386e-06,-6.7811925e-09,6.314995e-09,0.18717390298843384,2730,5591040,9446.180129300046,5591040
101.0,0.0,646,0.0,0.0,6.9667685e-06,7.2759576e-10,1.7708072e-09,0.439164936542511,2740,5611520,9477.483976404998,5611520
101.0,0.0,658,1.588138e-15,0.0,7.0183833e-06,1.565786e-08,3.4460618e-07,-0.010210037231445312,2750,5632000,9508.781208112021,5632000
101.0,0.0,670,0.0,0.0,6.8506256e-06,-1.2223609e-08,2.3928742e-08,0.052500128746032715,2760,5652480,9540.024409851001,5652480
101.0,0.0,642,0.0,0.0,6.914799e-06,4.496542e-09,7.904832e-09,0.3286426067352295,2770,5672960,9571.255502809014,5672960
101.0,0.0,658,0.0,0.0,6.9610687e-06,-3.0064257e-08,3.862861e-08,0.33257514238357544,2780,5693440,9602.524864720996,5693440
101.0,0.0,663,0.0,0.0,6.8125187e-06,-2.8230716e-09,2.1778839e-09,0.459865927696228,2790,5713920,9633.787042426004,5713920
101.0,0.0,661,5.4642956e-17,0.0,6.7598767e-06,-1.6749254e-08,1.03003096e-07,0.08159255981445312,2800,5734400,9665.112407948007,5734400
101.0,0.0,648,0.0,0.0,7.145155e-06,2.590241e-09,1.6921812e-09,0.3849748969078064,2810,5754880,9696.144760774041,5754880
101.0,0.0,660,0.0,0.0,7.21667e-06,6.2573235e-09,1.3262859e-09,0.34847211837768555,2820,5775360,9727.67100796802,5775360
101.0,0.0,653,0.0,0.0,7.0269252e-06,7.1158865e-09,9.454879e-09,0.3493455648422241,2830,5795840,9758.889922074042,5795840
101.0,0.0,660,0.0,0.0,7.119239e-06,8.454663e-09,3.3903905e-07,0.058868229389190674,2840,5816320,9790.228253456007,5816320
101.0,0.0,642,0.0,0.0,6.865879e-06,2.6077032e-08,5.6204004e-07,0.09418493509292603,2850,5836800,9821.82254658104,5836800
101.0,0.0,661,0.0,0.0,6.785247e-06,-2.066372e-09,4.162394e-09,0.4100223183631897,2860,5857280,9852.99515554402,5857280
101.0,0.0,650,3.2959243e-17,0.0,6.88884e-06,-4.438334e-09,3.25725e-08,0.07125872373580933,2870,5877760,9884.051104000013,5877760
101.0,0.0,633,0.0,0.0,6.853959e-06,-1.8189894e-09,3.225823e-09,0.43034422397613525,2880,5898240,9915.456377133029,5898240
101.0,0.0,634,0.0,0.0,6.915354e-06,1.641456e-08,2.2905982e-09,0.21157246828079224,2890,5918720,9946.949313960038,5918720
101.0,0.0,656,2.5153107e-17,0.0,6.773903e-06,3.4153345e-08,5.413673e-07,-0.015026092529296875,2900,5939200,9978.37178802304,5939200
101.0,0.0,652,0.0,0.0,6.718068e-06,-1.4842954e-09,2.4101459e-09,0.3966664671897888,2910,5959680,10009.687472311023,5959680
101.0,0.0,637,0.0,0.0,6.816023e-06,-3.1723175e-09,1.8940556e-09,0.3346179127693176,2920,5980160,10041.133586329,5980160
101.0,0.0,653,0.0,0.0,6.815145e-06,4.1909516e-09,3.2247348e-07,0.4457254409790039,2930,6000640,10072.202379878028,6000640
101.0,0.0,649,0.0,0.0,6.665433e-06,-1.8189894e-09,7.253421e-08,0.14357388019561768,2940,6021120,10103.77271108405,6021120
101.0,0.0,654,0.0,0.0,6.8632175e-06,1.7607817e-09,1.590537e-08,0.4706681966781616,2950,6041600,10135.135903199029,6041600
101.0,0.0,656,7.7368577e-16,0.0,6.820563e-06,2.2351742e-08,1.2967166e-07,0.172227144241333,2960,6062080,10166.605235913012,6062080
101.0,0.0,636,0.0,0.0,6.838575e-06,2.2046152e-08,1.8302609e-07,0.02461940050125122,2970,6082560,10198.059009043034,6082560
101.0,0.0,660,0.0,0.0,7.004648e-06,8.527422e-09,1.2888883e-07,0.20869237184524536,2980,6103040,10229.29679041804,6103040
101.0,0.0,673,1.734697e-17,0.0,6.9129064e-06,-2.5029294e-09,1.1196083e-09,-0.03250157833099365,2990,6123520,10260.488853440038,6123520
101.0,0.0,647,6.98226e-16,0.0,6.907825e-06,-1.941953e-08,4.1553896e-08,0.2550753355026245,3000,6144000,10292.143409300013,6144000
101.0,0.0,661,0.0,0.0,6.9776347e-06,4.5838533e-09,3.771353e-07,0.14621073007583618,3010,6164480,10323.417228788021,6164480
101.0,0.0,648,0.0,0.0,7.048439e-06,1.2470991e-08,2.4541379e-08,0.2261970043182373,3020,6184960,10354.738665957004,6184960
101.0,0.0,659,0.0,0.0,7.0177975e-06,6.1263563e-09,8.913752e-08,0.17410176992416382,3030,6205440,10386.310318505042,6205440
101.0,0.0,634,5.7766265e-16,0.0,7.02443e-06,7.450581e-09,7.836583e-07,-0.09038972854614258,3040,6225920,10417.72686581203,6225920
101.0,0.0,664,0.0,0.0,7.221994e-06,-1.8379069e-08,2.2197597e-09,0.27452951669692993,3050,6246400,10448.923479741032,6246400
101.0,0.0,642,0.0,0.0,7.227942e-06,-6.0827006e-09,1.2986195e-08,0.3203731179237366,3060,6266880,10480.179628857004,6266880
101.0,0.0,653,0.0,0.0,7.2026287e-06,-1.1088559e-08,1.2436418e-07,0.042050063610076904,3070,6287360,10511.811191266053,6287360
101.0,0.0,647,0.0,0.0,7.0941924e-06,-2.4738256e-10,1.7683901e-09,0.3631287217140198,3080,6307840,10543.224251762033,6307840
101.0,0.0,646,6.245001e-16,0.0,6.9117295e-06,9.604264e-09,1.0443242e-06,-0.3562225103378296,3090,6328320,10574.586779489997,6328320
101.0,0.0,649,0.0,0.0,6.8108648e-06,-1.19325705e-08,3.4453624e-09,0.21685904264450073,3100,6348800,10605.900107265043,6348800
101.0,0.0,665,7.0776686e-16,0.0,6.8895297e-06,6.2864274e-09,3.527766e-08,0.2373989224433899,3110,6369280,10636.840065897035,6369280
101.0,0.0,649,5.204091e-17,0.0,7.0972374e-06,-5.3842086e-10,5.9876885e-07,-0.0013582706451416016,3120,6389760,10668.40505916602,6389760
101.0,0.0,631,0.0,0.0,7.111566e-06,5.1077222e-09,1.0986596e-08,0.19235509634017944,3130,6410240,10699.923569517036,6410240
101.0,0.0,653,0.0,0.0,7.1121035e-06,-1.4551915e-11,1.2462797e-08,0.22177016735076904,3140,6430720,10731.166999847046,6430720
101.0,0.0,647,0.0,0.0,7.109165e-06,-1.1801603e-08,7.3351245e-08,0.057747066020965576,3150,6451200,10762.635088452022,6451200
101.0,0.0,653,0.0,0.0,6.9438893e-06,2.0372681e-10,1.205967e-09,0.27568089962005615,3160,6471680,10793.68816353305,6471680
101.0,0.0,648,0.0,0.0,7.07992e-06,-6.9849193e-10,6.134733e-09,0.11025547981262207,3170,6492160,10825.030226663046,6492160
101.0,0.0,655,6.505114e-17,0.0,7.144601e-06,1.5279511e-09,2.8711764e-07,0.2335391640663147,3180,6512640,10856.279666902032,6512640
101.0,0.0,648,0.0,0.0,7.2435478e-06,1.2805685e-09,2.7435954e-09,0.23627352714538574,3190,6533120,10887.828816422028,6533120
101.0,0.0,646,0.0,0.0,7.389008e-06,-1.5294063e-08,9.017057e-08,0.017839372158050537,3200,6553600,10919.18888694403,6553600
101.0,0.0,636,1.734697e-17,0.0,7.277652e-06,4.278263e-09,1.3296372e-07,0.055603981018066406,3210,6574080,10951.649179097032,6574080
101.0,0.0,634,0.0,0.0,7.361601e-06,4.612957e-09,1.925415e-09,0.32821881771087646,3220,6594560,10985.253329485015,6594560
101.0,0.0,615,0.0,0.0,7.327663e-06,-2.73576e-09,1.3252571e-06,0.1376064419746399,3230,6615040,11017.449324354006,6615040
101.0,0.0,635,1.049504e-16,0.0,7.4125246e-06,-1.7462298e-09,1.8204356e-09,0.3182368278503418,3240,6635520,11050.561922174005,6635520
